orf_id	peptide_id	parent_transcript_id	parent_control_id	pfam_accession	pfam_name	parent_domain_start_1based	parent_domain_end_1based	parent_domain_hmm_coverage	retained_aligned_span_fraction	candidate_intervals_1based_inclusive	retention_status	interpretation
orf_82c8ed2c6664ef4551e297fcbcf4126e8b2a9269eb1a7b4398e8fa30572b7063	peptide_139563c3790484e398f1558332258abd5f38773b4c9b8c7dd1d496f233efbed8	ENSMUST00000139987.10	control_a942c1bbfc874771cab8b39b8c35f4095c6ca003f72e7ca55da9ba4640e0b2b7	PF05915.18	TMEM_230_134	57	184	1.0	0.546875	[[57, 126]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_c7019f281f45cd519ec3f44bd6d441bb16a0064e8ab168dc31b8a1f2e195aae1	peptide_bb6a0efabb44c22429af8b146d72d3eae65afa0851fc1b4f46e83997a65ef711	ENSMUST00000139987.10	control_a942c1bbfc874771cab8b39b8c35f4095c6ca003f72e7ca55da9ba4640e0b2b7	PF05915.18	TMEM_230_134	57	184	1.0	0.546875	[[57, 126]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_c7019f281f45cd519ec3f44bd6d441bb16a0064e8ab168dc31b8a1f2e195aae1	peptide_bb6a0efabb44c22429af8b146d72d3eae65afa0851fc1b4f46e83997a65ef711	ENSMUST00000204260.2	control_5f5ca554f66c9cb99c53359b60e58f97dd19eed572384f165a9d9f274a0dbf4e	PF20433.4	PKAT_KLD	419	469	1.0	1.0	[[471, 521]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_c7019f281f45cd519ec3f44bd6d441bb16a0064e8ab168dc31b8a1f2e195aae1	peptide_bb6a0efabb44c22429af8b146d72d3eae65afa0851fc1b4f46e83997a65ef711	ENSMUST00000204260.2	control_5f5ca554f66c9cb99c53359b60e58f97dd19eed572384f165a9d9f274a0dbf4e	PF00801.27	PKD	268	318	0.5625	1.0	[[320, 370]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_c7019f281f45cd519ec3f44bd6d441bb16a0064e8ab168dc31b8a1f2e195aae1	peptide_bb6a0efabb44c22429af8b146d72d3eae65afa0851fc1b4f46e83997a65ef711	ENSMUST00000204260.2	control_5f5ca554f66c9cb99c53359b60e58f97dd19eed572384f165a9d9f274a0dbf4e	PF18911.7	PKD_4	277	317	0.4470588235294118	1.0	[[329, 369]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_c7019f281f45cd519ec3f44bd6d441bb16a0064e8ab168dc31b8a1f2e195aae1	peptide_bb6a0efabb44c22429af8b146d72d3eae65afa0851fc1b4f46e83997a65ef711	ENSMUST00000204260.2	control_5f5ca554f66c9cb99c53359b60e58f97dd19eed572384f165a9d9f274a0dbf4e	PF26141.1	PMEL_NMB_N	52	233	1.0	0.8681318681318682	[[128, 285]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_513a834fb3fb53bdf8ba43d3e720f2cafa7e9a75423a79609d07d68071e199ef	peptide_c5aa1181f378e8535d24133e7306de2fee0a8ffef0f3b5dd13badc5dd4a2c962	ENSMUST00000031840.10	control_5467e9f1d042902c2a9c8045ae2249629eeb2de9c74bfc521fd1a5cdfad9ac4d	PF20433.4	PKAT_KLD	419	469	1.0	1.0	[[480, 530]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_513a834fb3fb53bdf8ba43d3e720f2cafa7e9a75423a79609d07d68071e199ef	peptide_c5aa1181f378e8535d24133e7306de2fee0a8ffef0f3b5dd13badc5dd4a2c962	ENSMUST00000031840.10	control_5467e9f1d042902c2a9c8045ae2249629eeb2de9c74bfc521fd1a5cdfad9ac4d	PF00801.27	PKD	273	318	0.55	1.0	[[334, 379]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_513a834fb3fb53bdf8ba43d3e720f2cafa7e9a75423a79609d07d68071e199ef	peptide_c5aa1181f378e8535d24133e7306de2fee0a8ffef0f3b5dd13badc5dd4a2c962	ENSMUST00000031840.10	control_5467e9f1d042902c2a9c8045ae2249629eeb2de9c74bfc521fd1a5cdfad9ac4d	PF18911.7	PKD_4	277	317	0.4470588235294118	1.0	[[338, 378]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_513a834fb3fb53bdf8ba43d3e720f2cafa7e9a75423a79609d07d68071e199ef	peptide_c5aa1181f378e8535d24133e7306de2fee0a8ffef0f3b5dd13badc5dd4a2c962	ENSMUST00000031840.10	control_5467e9f1d042902c2a9c8045ae2249629eeb2de9c74bfc521fd1a5cdfad9ac4d	PF26141.1	PMEL_NMB_N	52	233	1.0	0.8681318681318682	[[137, 294]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_513a834fb3fb53bdf8ba43d3e720f2cafa7e9a75423a79609d07d68071e199ef	peptide_c5aa1181f378e8535d24133e7306de2fee0a8ffef0f3b5dd13badc5dd4a2c962	ENSMUST00000140267.10	control_f99eb4a3a59ede70166edf022296887f95f5563bd22e30018708bb7a0c6e545c	PF05915.18	TMEM_230_134	57	193	1.0	0.5766423357664233	[[57, 135]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_8d23a481b9ade18b540b3e9d5a0006d941ef383e10ec37df647877f93342540e	peptide_cb97015f50ef275c05983c5ed87741c420183c811a8e822dafb8f5a9508f892b	ENSMUST00000140267.10	control_f99eb4a3a59ede70166edf022296887f95f5563bd22e30018708bb7a0c6e545c	PF05915.18	TMEM_230_134	57	193	1.0	0.5766423357664233	[[57, 135]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_8d23a481b9ade18b540b3e9d5a0006d941ef383e10ec37df647877f93342540e	peptide_cb97015f50ef275c05983c5ed87741c420183c811a8e822dafb8f5a9508f892b	ENSMUST00000204260.2	control_5f5ca554f66c9cb99c53359b60e58f97dd19eed572384f165a9d9f274a0dbf4e	PF20433.4	PKAT_KLD	419	469	1.0	1.0	[[480, 530]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_8d23a481b9ade18b540b3e9d5a0006d941ef383e10ec37df647877f93342540e	peptide_cb97015f50ef275c05983c5ed87741c420183c811a8e822dafb8f5a9508f892b	ENSMUST00000204260.2	control_5f5ca554f66c9cb99c53359b60e58f97dd19eed572384f165a9d9f274a0dbf4e	PF00801.27	PKD	268	318	0.5625	1.0	[[329, 379]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_8d23a481b9ade18b540b3e9d5a0006d941ef383e10ec37df647877f93342540e	peptide_cb97015f50ef275c05983c5ed87741c420183c811a8e822dafb8f5a9508f892b	ENSMUST00000204260.2	control_5f5ca554f66c9cb99c53359b60e58f97dd19eed572384f165a9d9f274a0dbf4e	PF18911.7	PKD_4	277	317	0.4470588235294118	1.0	[[338, 378]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_8d23a481b9ade18b540b3e9d5a0006d941ef383e10ec37df647877f93342540e	peptide_cb97015f50ef275c05983c5ed87741c420183c811a8e822dafb8f5a9508f892b	ENSMUST00000204260.2	control_5f5ca554f66c9cb99c53359b60e58f97dd19eed572384f165a9d9f274a0dbf4e	PF26141.1	PMEL_NMB_N	52	233	1.0	0.8681318681318682	[[137, 294]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_b32850e58bfd0be56b0360313dddfd9656323160b08ce23126d3c5dee1172e93	peptide_c5aa1181f378e8535d24133e7306de2fee0a8ffef0f3b5dd13badc5dd4a2c962	ENSMUST00000031840.10	control_5467e9f1d042902c2a9c8045ae2249629eeb2de9c74bfc521fd1a5cdfad9ac4d	PF20433.4	PKAT_KLD	419	469	1.0	1.0	[[480, 530]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_b32850e58bfd0be56b0360313dddfd9656323160b08ce23126d3c5dee1172e93	peptide_c5aa1181f378e8535d24133e7306de2fee0a8ffef0f3b5dd13badc5dd4a2c962	ENSMUST00000031840.10	control_5467e9f1d042902c2a9c8045ae2249629eeb2de9c74bfc521fd1a5cdfad9ac4d	PF00801.27	PKD	273	318	0.55	1.0	[[334, 379]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_b32850e58bfd0be56b0360313dddfd9656323160b08ce23126d3c5dee1172e93	peptide_c5aa1181f378e8535d24133e7306de2fee0a8ffef0f3b5dd13badc5dd4a2c962	ENSMUST00000031840.10	control_5467e9f1d042902c2a9c8045ae2249629eeb2de9c74bfc521fd1a5cdfad9ac4d	PF18911.7	PKD_4	277	317	0.4470588235294118	1.0	[[338, 378]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_b32850e58bfd0be56b0360313dddfd9656323160b08ce23126d3c5dee1172e93	peptide_c5aa1181f378e8535d24133e7306de2fee0a8ffef0f3b5dd13badc5dd4a2c962	ENSMUST00000031840.10	control_5467e9f1d042902c2a9c8045ae2249629eeb2de9c74bfc521fd1a5cdfad9ac4d	PF26141.1	PMEL_NMB_N	52	233	1.0	0.8681318681318682	[[137, 294]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_b32850e58bfd0be56b0360313dddfd9656323160b08ce23126d3c5dee1172e93	peptide_c5aa1181f378e8535d24133e7306de2fee0a8ffef0f3b5dd13badc5dd4a2c962	ENSMUST00000150627.11	control_454352c260a8e30113c81de962c9c2fe56f463fece67f56a974be807b8b9f6d7	PF05915.18	TMEM_230_134	57	178	1.0	0.6475409836065574	[[57, 135]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_80d62106401bc35bec4651674dda9ccc7b2e71fa73660914786da003f66b7e42	peptide_cb97015f50ef275c05983c5ed87741c420183c811a8e822dafb8f5a9508f892b	ENSMUST00000150627.11	control_454352c260a8e30113c81de962c9c2fe56f463fece67f56a974be807b8b9f6d7	PF05915.18	TMEM_230_134	57	178	1.0	0.6475409836065574	[[57, 135]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_80d62106401bc35bec4651674dda9ccc7b2e71fa73660914786da003f66b7e42	peptide_cb97015f50ef275c05983c5ed87741c420183c811a8e822dafb8f5a9508f892b	ENSMUST00000204260.2	control_5f5ca554f66c9cb99c53359b60e58f97dd19eed572384f165a9d9f274a0dbf4e	PF20433.4	PKAT_KLD	419	469	1.0	1.0	[[480, 530]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_80d62106401bc35bec4651674dda9ccc7b2e71fa73660914786da003f66b7e42	peptide_cb97015f50ef275c05983c5ed87741c420183c811a8e822dafb8f5a9508f892b	ENSMUST00000204260.2	control_5f5ca554f66c9cb99c53359b60e58f97dd19eed572384f165a9d9f274a0dbf4e	PF00801.27	PKD	268	318	0.5625	1.0	[[329, 379]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_80d62106401bc35bec4651674dda9ccc7b2e71fa73660914786da003f66b7e42	peptide_cb97015f50ef275c05983c5ed87741c420183c811a8e822dafb8f5a9508f892b	ENSMUST00000204260.2	control_5f5ca554f66c9cb99c53359b60e58f97dd19eed572384f165a9d9f274a0dbf4e	PF18911.7	PKD_4	277	317	0.4470588235294118	1.0	[[338, 378]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_80d62106401bc35bec4651674dda9ccc7b2e71fa73660914786da003f66b7e42	peptide_cb97015f50ef275c05983c5ed87741c420183c811a8e822dafb8f5a9508f892b	ENSMUST00000204260.2	control_5f5ca554f66c9cb99c53359b60e58f97dd19eed572384f165a9d9f274a0dbf4e	PF26141.1	PMEL_NMB_N	52	233	1.0	0.8681318681318682	[[137, 294]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_aa741787239ceacdcc2e95d82c796c0243cb12cd93ad27d3873c78659716a421	peptide_c5aa1181f378e8535d24133e7306de2fee0a8ffef0f3b5dd13badc5dd4a2c962	ENSMUST00000031840.10	control_5467e9f1d042902c2a9c8045ae2249629eeb2de9c74bfc521fd1a5cdfad9ac4d	PF20433.4	PKAT_KLD	419	469	1.0	1.0	[[480, 530]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_aa741787239ceacdcc2e95d82c796c0243cb12cd93ad27d3873c78659716a421	peptide_c5aa1181f378e8535d24133e7306de2fee0a8ffef0f3b5dd13badc5dd4a2c962	ENSMUST00000031840.10	control_5467e9f1d042902c2a9c8045ae2249629eeb2de9c74bfc521fd1a5cdfad9ac4d	PF00801.27	PKD	273	318	0.55	1.0	[[334, 379]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_aa741787239ceacdcc2e95d82c796c0243cb12cd93ad27d3873c78659716a421	peptide_c5aa1181f378e8535d24133e7306de2fee0a8ffef0f3b5dd13badc5dd4a2c962	ENSMUST00000031840.10	control_5467e9f1d042902c2a9c8045ae2249629eeb2de9c74bfc521fd1a5cdfad9ac4d	PF18911.7	PKD_4	277	317	0.4470588235294118	1.0	[[338, 378]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_aa741787239ceacdcc2e95d82c796c0243cb12cd93ad27d3873c78659716a421	peptide_c5aa1181f378e8535d24133e7306de2fee0a8ffef0f3b5dd13badc5dd4a2c962	ENSMUST00000031840.10	control_5467e9f1d042902c2a9c8045ae2249629eeb2de9c74bfc521fd1a5cdfad9ac4d	PF26141.1	PMEL_NMB_N	52	233	1.0	0.8681318681318682	[[137, 294]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_aa741787239ceacdcc2e95d82c796c0243cb12cd93ad27d3873c78659716a421	peptide_c5aa1181f378e8535d24133e7306de2fee0a8ffef0f3b5dd13badc5dd4a2c962	ENSMUST00000169055.10	control_454352c260a8e30113c81de962c9c2fe56f463fece67f56a974be807b8b9f6d7	PF05915.18	TMEM_230_134	57	178	1.0	0.6475409836065574	[[57, 135]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_c51848e3659af41740e48518c9db7a15f75b0ad9aa7b1b85621849dfe8a9bcae	peptide_cb97015f50ef275c05983c5ed87741c420183c811a8e822dafb8f5a9508f892b	ENSMUST00000169055.10	control_454352c260a8e30113c81de962c9c2fe56f463fece67f56a974be807b8b9f6d7	PF05915.18	TMEM_230_134	57	178	1.0	0.6475409836065574	[[57, 135]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_c51848e3659af41740e48518c9db7a15f75b0ad9aa7b1b85621849dfe8a9bcae	peptide_cb97015f50ef275c05983c5ed87741c420183c811a8e822dafb8f5a9508f892b	ENSMUST00000204260.2	control_5f5ca554f66c9cb99c53359b60e58f97dd19eed572384f165a9d9f274a0dbf4e	PF20433.4	PKAT_KLD	419	469	1.0	1.0	[[480, 530]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_c51848e3659af41740e48518c9db7a15f75b0ad9aa7b1b85621849dfe8a9bcae	peptide_cb97015f50ef275c05983c5ed87741c420183c811a8e822dafb8f5a9508f892b	ENSMUST00000204260.2	control_5f5ca554f66c9cb99c53359b60e58f97dd19eed572384f165a9d9f274a0dbf4e	PF00801.27	PKD	268	318	0.5625	1.0	[[329, 379]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_c51848e3659af41740e48518c9db7a15f75b0ad9aa7b1b85621849dfe8a9bcae	peptide_cb97015f50ef275c05983c5ed87741c420183c811a8e822dafb8f5a9508f892b	ENSMUST00000204260.2	control_5f5ca554f66c9cb99c53359b60e58f97dd19eed572384f165a9d9f274a0dbf4e	PF18911.7	PKD_4	277	317	0.4470588235294118	1.0	[[338, 378]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_c51848e3659af41740e48518c9db7a15f75b0ad9aa7b1b85621849dfe8a9bcae	peptide_cb97015f50ef275c05983c5ed87741c420183c811a8e822dafb8f5a9508f892b	ENSMUST00000204260.2	control_5f5ca554f66c9cb99c53359b60e58f97dd19eed572384f165a9d9f274a0dbf4e	PF26141.1	PMEL_NMB_N	52	233	1.0	0.8681318681318682	[[137, 294]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_0cff0f18a4022f2e3f93767f8ce20c0b6b23ced6332307ceeb028bbb8b6f2bdc	peptide_5ab5e29857f2cd5da92b5e094e07c40bb5bc57e5337cb74ff8eddf36df1360ea	ENSMUST00000081435.5	control_419b9fbcebef67c09211ff79742d70084f6ba1f1a5d25d53e0a067e5bb1bf6f2	PF07654.22	C1-set	245	315	0.8604651162790697	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_0cff0f18a4022f2e3f93767f8ce20c0b6b23ced6332307ceeb028bbb8b6f2bdc	peptide_5ab5e29857f2cd5da92b5e094e07c40bb5bc57e5337cb74ff8eddf36df1360ea	ENSMUST00000081435.5	control_419b9fbcebef67c09211ff79742d70084f6ba1f1a5d25d53e0a067e5bb1bf6f2	PF22705.3	C2-set_3	236	313	0.8735632183908046	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_0cff0f18a4022f2e3f93767f8ce20c0b6b23ced6332307ceeb028bbb8b6f2bdc	peptide_5ab5e29857f2cd5da92b5e094e07c40bb5bc57e5337cb74ff8eddf36df1360ea	ENSMUST00000081435.5	control_419b9fbcebef67c09211ff79742d70084f6ba1f1a5d25d53e0a067e5bb1bf6f2	PF00129.24	MHC_I	51	228	0.994413407821229	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_6ca9cf64cde691a187383cbff88d31c8f7cd8d7b872cf454e674a6861033f418	peptide_1015ff2fa888cebfb365500cc0ab8e73fbbf1ac9a892fa1436d4660a59c814cd	ENSMUST00000081435.5	control_419b9fbcebef67c09211ff79742d70084f6ba1f1a5d25d53e0a067e5bb1bf6f2	PF07654.22	C1-set	245	315	0.8604651162790697	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_6ca9cf64cde691a187383cbff88d31c8f7cd8d7b872cf454e674a6861033f418	peptide_1015ff2fa888cebfb365500cc0ab8e73fbbf1ac9a892fa1436d4660a59c814cd	ENSMUST00000081435.5	control_419b9fbcebef67c09211ff79742d70084f6ba1f1a5d25d53e0a067e5bb1bf6f2	PF22705.3	C2-set_3	236	313	0.8735632183908046	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_6ca9cf64cde691a187383cbff88d31c8f7cd8d7b872cf454e674a6861033f418	peptide_1015ff2fa888cebfb365500cc0ab8e73fbbf1ac9a892fa1436d4660a59c814cd	ENSMUST00000081435.5	control_419b9fbcebef67c09211ff79742d70084f6ba1f1a5d25d53e0a067e5bb1bf6f2	PF00129.24	MHC_I	51	228	0.994413407821229	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_6ca9cf64cde691a187383cbff88d31c8f7cd8d7b872cf454e674a6861033f418	peptide_1015ff2fa888cebfb365500cc0ab8e73fbbf1ac9a892fa1436d4660a59c814cd	ENSMUST00000138593.10	control_f1aab743d6e5d1527b22cb2ba6d7ed2a11d9eccc947a0b68762e1adb31e9f4a8	PF05915.18	TMEM_230_134	57	135	0.5126050420168067	1.0	[[57, 135]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_6ca9cf64cde691a187383cbff88d31c8f7cd8d7b872cf454e674a6861033f418	peptide_1015ff2fa888cebfb365500cc0ab8e73fbbf1ac9a892fa1436d4660a59c814cd	ENSMUST00000138593.10	control_f1aab743d6e5d1527b22cb2ba6d7ed2a11d9eccc947a0b68762e1adb31e9f4a8	PF05915.18	TMEM_230_134	191	251	0.5126050420168067	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_1e42b331164675dc0ce19a8fffcb723c9f5364b1f8c3b5a1839a68fb688f5d08	peptide_1a7b2bbbbf30fea698c57990414166e3db473b4ecba590ce3231a6f36c80546f	ENSMUST00000081435.5	control_419b9fbcebef67c09211ff79742d70084f6ba1f1a5d25d53e0a067e5bb1bf6f2	PF07654.22	C1-set	245	315	0.8604651162790697	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_1e42b331164675dc0ce19a8fffcb723c9f5364b1f8c3b5a1839a68fb688f5d08	peptide_1a7b2bbbbf30fea698c57990414166e3db473b4ecba590ce3231a6f36c80546f	ENSMUST00000081435.5	control_419b9fbcebef67c09211ff79742d70084f6ba1f1a5d25d53e0a067e5bb1bf6f2	PF22705.3	C2-set_3	236	313	0.8735632183908046	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_1e42b331164675dc0ce19a8fffcb723c9f5364b1f8c3b5a1839a68fb688f5d08	peptide_1a7b2bbbbf30fea698c57990414166e3db473b4ecba590ce3231a6f36c80546f	ENSMUST00000081435.5	control_419b9fbcebef67c09211ff79742d70084f6ba1f1a5d25d53e0a067e5bb1bf6f2	PF00129.24	MHC_I	51	228	0.994413407821229	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_1e42b331164675dc0ce19a8fffcb723c9f5364b1f8c3b5a1839a68fb688f5d08	peptide_1a7b2bbbbf30fea698c57990414166e3db473b4ecba590ce3231a6f36c80546f	ENSMUST00000139987.10	control_a942c1bbfc874771cab8b39b8c35f4095c6ca003f72e7ca55da9ba4640e0b2b7	PF05915.18	TMEM_230_134	57	184	1.0	0.546875	[[57, 126]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_0deca09dbf5c349eacf0cfd742bd5ab1268ceeff6ce374e4c8287970a95e9bd1	peptide_1015ff2fa888cebfb365500cc0ab8e73fbbf1ac9a892fa1436d4660a59c814cd	ENSMUST00000081435.5	control_419b9fbcebef67c09211ff79742d70084f6ba1f1a5d25d53e0a067e5bb1bf6f2	PF07654.22	C1-set	245	315	0.8604651162790697	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_0deca09dbf5c349eacf0cfd742bd5ab1268ceeff6ce374e4c8287970a95e9bd1	peptide_1015ff2fa888cebfb365500cc0ab8e73fbbf1ac9a892fa1436d4660a59c814cd	ENSMUST00000081435.5	control_419b9fbcebef67c09211ff79742d70084f6ba1f1a5d25d53e0a067e5bb1bf6f2	PF22705.3	C2-set_3	236	313	0.8735632183908046	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_0deca09dbf5c349eacf0cfd742bd5ab1268ceeff6ce374e4c8287970a95e9bd1	peptide_1015ff2fa888cebfb365500cc0ab8e73fbbf1ac9a892fa1436d4660a59c814cd	ENSMUST00000081435.5	control_419b9fbcebef67c09211ff79742d70084f6ba1f1a5d25d53e0a067e5bb1bf6f2	PF00129.24	MHC_I	51	228	0.994413407821229	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_0deca09dbf5c349eacf0cfd742bd5ab1268ceeff6ce374e4c8287970a95e9bd1	peptide_1015ff2fa888cebfb365500cc0ab8e73fbbf1ac9a892fa1436d4660a59c814cd	ENSMUST00000140267.10	control_f99eb4a3a59ede70166edf022296887f95f5563bd22e30018708bb7a0c6e545c	PF05915.18	TMEM_230_134	57	193	1.0	0.5766423357664233	[[57, 135]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_4fce22eb263f7865bbb10c2f3148ac871af7ef5145e9204fa46131a25bc3c11e	peptide_1015ff2fa888cebfb365500cc0ab8e73fbbf1ac9a892fa1436d4660a59c814cd	ENSMUST00000081435.5	control_419b9fbcebef67c09211ff79742d70084f6ba1f1a5d25d53e0a067e5bb1bf6f2	PF07654.22	C1-set	245	315	0.8604651162790697	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_4fce22eb263f7865bbb10c2f3148ac871af7ef5145e9204fa46131a25bc3c11e	peptide_1015ff2fa888cebfb365500cc0ab8e73fbbf1ac9a892fa1436d4660a59c814cd	ENSMUST00000081435.5	control_419b9fbcebef67c09211ff79742d70084f6ba1f1a5d25d53e0a067e5bb1bf6f2	PF22705.3	C2-set_3	236	313	0.8735632183908046	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_4fce22eb263f7865bbb10c2f3148ac871af7ef5145e9204fa46131a25bc3c11e	peptide_1015ff2fa888cebfb365500cc0ab8e73fbbf1ac9a892fa1436d4660a59c814cd	ENSMUST00000081435.5	control_419b9fbcebef67c09211ff79742d70084f6ba1f1a5d25d53e0a067e5bb1bf6f2	PF00129.24	MHC_I	51	228	0.994413407821229	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_4fce22eb263f7865bbb10c2f3148ac871af7ef5145e9204fa46131a25bc3c11e	peptide_1015ff2fa888cebfb365500cc0ab8e73fbbf1ac9a892fa1436d4660a59c814cd	ENSMUST00000150627.11	control_454352c260a8e30113c81de962c9c2fe56f463fece67f56a974be807b8b9f6d7	PF05915.18	TMEM_230_134	57	178	1.0	0.6475409836065574	[[57, 135]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_e9664b126e8432f90902129a0e05ef7ab9e3a31a154554ed6675a4d88afbb1d8	peptide_1015ff2fa888cebfb365500cc0ab8e73fbbf1ac9a892fa1436d4660a59c814cd	ENSMUST00000081435.5	control_419b9fbcebef67c09211ff79742d70084f6ba1f1a5d25d53e0a067e5bb1bf6f2	PF07654.22	C1-set	245	315	0.8604651162790697	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_e9664b126e8432f90902129a0e05ef7ab9e3a31a154554ed6675a4d88afbb1d8	peptide_1015ff2fa888cebfb365500cc0ab8e73fbbf1ac9a892fa1436d4660a59c814cd	ENSMUST00000081435.5	control_419b9fbcebef67c09211ff79742d70084f6ba1f1a5d25d53e0a067e5bb1bf6f2	PF22705.3	C2-set_3	236	313	0.8735632183908046	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
