species	assembly	run	read_id	original_read_id	caller	genion_flag	statistical_flag	gene5	gene3	chrom5	chrom3	strand5	strand3	boundary5_0based	boundary3_0based	query_gap_nt	mapq5	mapq3	aligned_nt5	aligned_nt3	qstart5	qend5	qstart3	qend3	alignment_qc_pass	caller_statistical_pass	status
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1572727	7df6d752-202d-4c95-bd1d-6fbc93ea2664	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	40	1185	0	40	99	1298	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1574474	36c44a3c-0f4a-402e-8b87-f4fbe7b95c9e	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	35	1194	3	39	97	1323	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1583057	002d8811-ceac-44c7-ab47-ff673bedee78	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	44	1212	0	46	106	1349	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1589982	72b1363d-e545-491d-b2aa-5b527d6dad36	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	37	1179	3	42	101	1306	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1593238	292e9d8c-4781-42e4-b6be-d514737fba34	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	54	60	60	37	1161	2	40	94	1392	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1593299	07ec08d3-47d2-4667-9248-2f82773bfc46	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	60	60	37	1199	3	40	96	1327	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1593334	f6869d56-4e11-4f5f-af3d-8e172e1dee4a	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	37	1193	3	40	100	1340	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1595202	db8097d0-460d-4aca-af51-870dbf95448f	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	32	1171	10	44	103	1333	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1596397	fc43fd02-3603-4c3f-9c1c-8dbf009927ba	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	37	1203	3	41	101	1322	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1596569	2a47957d-c6e3-4cff-9433-c065b9620d66	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	35	1189	2	37	96	1303	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1601036	9fae7abe-d749-4365-a850-83be4db4aa3d	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	55	60	60	38	1202	0	38	93	1316	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1603057	1418cc1c-0dd2-41ae-8e69-adaac36814ba	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	60	60	21	1184	12	33	90	1331	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1604158	7b0f7873-beb9-4e26-8e93-c68c1fdc3be9	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	55	60	60	38	1211	3	42	97	1375	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1606174	7e0c72aa-431d-453d-babc-7614ec0511e1	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	60	60	10	523	5	15	72	600	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1612524	7926d08f-996f-49af-b838-4db5f7dd49e3	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	42	1198	0	42	100	1315	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1614657	9956b508-9855-4956-b163-c923fc920b4e	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	60	60	70	1189	0	71	128	1348	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1619479	a67ce2e2-8857-4239-8800-cbc25e4ec12f	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	52	1188	14	66	125	1330	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1623672	be41ab23-63cd-46e1-929e-a058aafce95b	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	37	1198	3	40	98	1324	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1630763	c4f95187-30c0-4365-827b-84abcbe72ed0	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	60	60	42	1224	0	45	102	1343	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1631978	d587bef4-6579-41b4-838d-7476b6345b88	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	60	60	60	1181	2	66	123	1323	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1632651	daa7d5d4-31e8-426d-bbd9-45ba56ec9d31	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	42	1203	2	45	103	1337	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1633758	3afcb195-c0f1-498a-9982-982492e3f549	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	39	1189	0	39	97	1299	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1637292	6fad6d80-8f9f-46e5-83f8-1d193310e1b1	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	62	60	60	37	1212	3	40	102	1336	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1644851	dc69d8b9-9af0-4839-b477-7200ca756c30	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	60	60	38	1159	3	42	98	1281	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1646045	e67b0194-08c8-4249-a4d9-3ee6b7f2d67a	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	40	1195	0	40	99	1314	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1657397	2bb28a97-698e-4ced-90ae-9675f8240a85	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	30	1203	12	42	100	1355	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1658881	3fd82571-b768-44a4-9269-3753e39733f0	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	61	60	60	37	1181	4	41	102	1322	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1659182	13cbfd7c-96b4-4d12-9e3b-bcb5c96158b9	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412914	26392497	60	60	60	29	1146	13	42	102	1296	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1660877	7acf553f-b5b7-41bd-aab2-345efb06e265	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	60	60	38	1157	2	40	97	1269	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1662570	8220d2ee-0f40-43f9-a2a3-005b736383d9	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	61	60	60	38	1170	2	40	101	1291	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1665611	646ff530-b7f7-40cc-94ff-c6f5ba735a05	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	39	1173	2	42	101	1294	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1670301	a4708aa9-dc29-4e33-b510-480708aacd88	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	41	1182	0	42	101	1326	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1671399	fd3967d5-61d1-4ee7-9607-b54c8b2ee5b8	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	51	60	60	34	1184	6	40	91	1308	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1671895	c80b044a-6ab5-4b8f-8872-7f8008d98d9c	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	60	60	41	1182	0	41	98	1323	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1672438	0617f8d0-51cf-47a4-a1f6-aef32dc84ba4	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	60	60	14	1184	34	48	105	1312	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1676233	e948bc34-da75-4f87-a709-2155b619a533	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	53	60	60	37	1206	0	37	90	1324	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1679502	d77b6d81-0bcf-4b30-91ca-77ccee3b9d79	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	60	60	35	1200	5	40	96	1327	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1683920	2e89ada9-0d45-4fdf-946a-4814fd8a71fb	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	60	60	29	1108	4	33	90	1294	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1684748	ed887a27-940f-42fb-ac1d-1471895e11ad	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	36	1206	4	41	99	1366	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1686882	6a50dbef-71ae-419e-975e-f142c3e6d51d	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392496	65	60	60	14	1103	26	40	105	1244	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1691681	9283c373-cac0-4e1e-9ea9-9636be8e09c6	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	36	1201	4	40	99	1326	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1692317	ef18f1dc-c14b-4bdf-9beb-03cd0eb4f471	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	72	1184	1	75	134	1342	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1693553	c6b3dcc6-70d6-4a11-b357-c69914afd2c3	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	60	60	34	1199	0	35	91	1317	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1698412	41b55996-532d-458e-af63-d94ab1e410dd	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	43	1190	1	45	105	1328	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1699839	6ac6b6f2-47be-4ed0-84d3-92c29a5863ff	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	54	60	60	38	1184	1	39	93	1292	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1700302	5718a6f1-a2e6-4911-9064-4445bfd234c5	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	60	60	41	1188	1	42	98	1308	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1700956	142519ca-4195-420d-8bc5-419b69f1fc59	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	8	1194	8	16	75	1300	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1701600	115ca74c-f84f-43d5-a128-728cd3f621c4	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	0	60	60	63	1182	3	66	66	1288	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1708601	1d0c615e-6dde-4dbd-a2e5-72866c4378a4	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	39	1190	2	43	103	1320	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1710332	186ba7d4-350b-49d2-8a35-dda15b04c2a7	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	41	1202	1	42	102	1335	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1715779	cfcbde22-da16-45b1-8b22-d24a44e0dd76	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	41	1173	2	45	103	1307	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1717794	4843bd76-315c-4e89-b708-97d81d8849e0	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	38	1204	3	41	101	1336	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1722645	a77f0aab-8fb4-4403-bd7e-8e7859593f82	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	42	1185	1	44	104	1324	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1724057	b3cabacf-3b76-4d0f-9cdb-78231088b816	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	60	1198	0	60	120	1340	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1730023	c2cd9ac1-0561-494f-9671-a931f30d60a7	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	42	1088	0	44	103	1231	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1730616	7d51517b-4403-4848-8637-b07831b04fc0	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	37	1214	6	43	103	1346	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1734835	9f9d50b5-56d4-4a4d-8d01-bab566d4ce94	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392494	58	60	60	38	1178	6	44	102	1309	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1742576	55cb8f82-2154-40ca-b9bf-c21146029a49	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	42	1212	0	42	102	1337	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1743227	8a1ec9e9-b059-4a1c-b360-3196b55b18d8	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	62	60	60	42	1210	0	43	105	1336	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1745033	15119023-a3e7-471d-a01c-581f688747e5	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	54	1181	3	57	116	1334	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1751025	adc21d61-ea37-40cc-81ec-0890d5812a61	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	42	1209	2	44	103	1345	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1753848	03f74b69-13b8-4253-bd54-dc1c9e2922f0	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	55	60	60	44	1199	0	44	99	1321	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1754568	9265cbc3-5852-412b-8a23-fd9fdcfdfd04	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	42	1197	0	42	102	1321	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1757700	1dbdc692-e9b1-4b62-98b1-81c8900520d1	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	61	60	60	40	1204	3	43	104	1331	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1768061	ae9de21b-881e-467f-89b4-b17a3efeefd4	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	0	60	60	85	1198	0	85	85	1307	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1769805	b3df3479-4742-4f32-ac44-cf6000042625	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	61	60	60	38	1194	3	41	102	1316	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1771841	ddcbca5e-8418-4097-ad3c-01589ee8c374	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	38	1179	3	41	100	1305	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1773654	c74258c8-6ecc-4de1-8622-4967fd8bc838	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	39	1206	0	39	99	1326	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1775268	fda69534-2a0c-4960-ad0e-2ba8f79e17d0	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	60	60	41	1210	4	49	106	1342	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1775331	63d69cd8-9737-4910-bd13-b3cb45c70502	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	61	60	60	71	1202	2	79	140	1385	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1779772	3978d2be-9d8a-44fe-a515-29db194b04fe	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	60	60	42	1186	0	45	101	1332	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1784632	92267dfa-c3d0-45de-ae03-158761d90f02	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	52	60	60	38	1194	2	40	92	1316	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1785711	cb587b6a-8728-4313-ba64-89be1218c919	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	60	60	88	1204	1	90	147	1380	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1790395	88f9ee7c-fd2f-4855-82e2-28c90c65dd6f	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	38	1225	3	41	100	1350	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1790707	195ae808-9f81-4a1e-aee3-08f18f4156f9	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	55	60	60	67	1186	0	69	124	1340	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1794099	7dbd57e7-af06-4960-9578-335fc689aa3f	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	102	1190	0	105	163	1376	True	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1794553	d4aa531e-d629-47f6-a9e8-f55e361f7be9	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	62	60	60	41	1199	0	41	103	1322	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1799553	959ba21c-6349-4987-9b73-c374b900c9fd	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	62	60	60	40	1178	0	40	102	1295	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1801703	c704b916-ab4c-47f6-88e3-42ac744e7dd6	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	38	1170	0	38	96	1296	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1810120	d0bbd0cd-5e9c-46fc-b764-19f3f7e6b015	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	165	1180	0	167	226	1442	True	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1812609	6a21b91f-ad41-4b8d-b7de-040cfa843e6b	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	84	60	60	35	1188	3	38	122	1342	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
