peptide_id	region	mean_f_idr	min_f_idr	max_f_idr	n_hypotheses
peptide_d155235fc72b0662d3c8bbf119a4f520de177b182c86e1bedc3fb455dd412ca3	parent_b_canonical	0.22841726618705036	0.22841726618705036	0.22841726618705036	1
peptide_d349aa7322fee3b86b789ab684cd76079672d6b4c4cededfb18f9176d162adcc	junction_window	0.0	0.0	0.0	1
peptide_d349aa7322fee3b86b789ab684cd76079672d6b4c4cededfb18f9176d162adcc	parent_a_canonical	0.0	0.0	0.0	1
peptide_d349aa7322fee3b86b789ab684cd76079672d6b4c4cededfb18f9176d162adcc	parent_b_canonical	0.22841726618705036	0.22841726618705036	0.22841726618705036	1
peptide_d7cfe4bcbfc06555a21a4e31ff58a6da16586e2dc7c03042c57eaf3dbcea97a8	junction_window	0.0	0.0	0.0	3
peptide_d7cfe4bcbfc06555a21a4e31ff58a6da16586e2dc7c03042c57eaf3dbcea97a8	parent_a_canonical	0.12222222222222222	0.12222222222222222	0.12222222222222222	3
peptide_d7cfe4bcbfc06555a21a4e31ff58a6da16586e2dc7c03042c57eaf3dbcea97a8	parent_b_canonical	0.05818181818181819	0.05818181818181818	0.05818181818181818	3
peptide_d856b7bb2fc8dfa370b5ecd0078cd483e64a89cde2fe7a9e77010c39f9e1f75b	junction_window	0.0	0.0	0.0	4
peptide_d856b7bb2fc8dfa370b5ecd0078cd483e64a89cde2fe7a9e77010c39f9e1f75b	parent_a_canonical	0.115	0.115	0.115	4
peptide_d856b7bb2fc8dfa370b5ecd0078cd483e64a89cde2fe7a9e77010c39f9e1f75b	parent_b_out_of_frame	0.0	0.0	0.0	4
peptide_d863b4181c9445613da3877663fc081e228ed82f65667b4d3ed864a4251e3f95	junction_window	0.0	0.0	0.0	2
peptide_d863b4181c9445613da3877663fc081e228ed82f65667b4d3ed864a4251e3f95	parent_a_canonical	0.0	0.0	0.0	2
peptide_d863b4181c9445613da3877663fc081e228ed82f65667b4d3ed864a4251e3f95	parent_b_out_of_frame	0.0	0.0	0.0	2
peptide_d8d5b0b8301c06d3b9cde19098580d9cdc661be23dd4a22cd9bae2c753192db2	junction_window	0.0	0.0	0.0	2
peptide_d8d5b0b8301c06d3b9cde19098580d9cdc661be23dd4a22cd9bae2c753192db2	parent_a_canonical	0.20833333333333334	0.20833333333333334	0.20833333333333334	2
peptide_d8d5b0b8301c06d3b9cde19098580d9cdc661be23dd4a22cd9bae2c753192db2	parent_b_unannotated_CDS	0.0	0.0	0.0	2
peptide_d9dadae508e1aba65519f0bec221151e33dd065734ac6bd7d657c57034b61154	junction_window	0.4000000000000001	0.4	0.4	3
peptide_d9dadae508e1aba65519f0bec221151e33dd065734ac6bd7d657c57034b61154	parent_a_canonical	0.8846153846153846	0.8846153846153846	0.8846153846153846	3
peptide_d9dadae508e1aba65519f0bec221151e33dd065734ac6bd7d657c57034b61154	parent_b_unannotated_CDS	0.0	0.0	0.0	3
peptide_db377c7d3a9026616bfee0cff0333714ba0a86b262b36d79a3f15fae46241c91	junction_split_codon	0.0	0.0	0.0	2
peptide_db377c7d3a9026616bfee0cff0333714ba0a86b262b36d79a3f15fae46241c91	junction_window	0.0	0.0	0.0	2
peptide_db377c7d3a9026616bfee0cff0333714ba0a86b262b36d79a3f15fae46241c91	parent_a_canonical	0.0	0.0	0.0	2
peptide_db377c7d3a9026616bfee0cff0333714ba0a86b262b36d79a3f15fae46241c91	parent_b_canonical	0.5727699530516432	0.5727699530516432	0.5727699530516432	2
peptide_dba94fe4564b656dcb4c88ed9c0af05dfe78a7d6ea0ef18b1c71b29fe58fa0d9	junction_window	0.0	0.0	0.0	3
peptide_dba94fe4564b656dcb4c88ed9c0af05dfe78a7d6ea0ef18b1c71b29fe58fa0d9	parent_a_canonical	0.2564102564102564	0.2564102564102564	0.2564102564102564	3
peptide_dba94fe4564b656dcb4c88ed9c0af05dfe78a7d6ea0ef18b1c71b29fe58fa0d9	parent_b_downstream_of_annotated_CDS	0.0	0.0	0.0	1
peptide_dba94fe4564b656dcb4c88ed9c0af05dfe78a7d6ea0ef18b1c71b29fe58fa0d9	parent_b_out_of_frame	0.0	0.0	0.0	1
peptide_dba94fe4564b656dcb4c88ed9c0af05dfe78a7d6ea0ef18b1c71b29fe58fa0d9	parent_b_unannotated_CDS	0.0	0.0	0.0	1
peptide_dbe63ac2fd19bcb0471334efc8f3f26068724f8a1fa27b6ec33cea8d1276d6e7	junction_split_codon	1.0	1.0	1.0	2
peptide_dbe63ac2fd19bcb0471334efc8f3f26068724f8a1fa27b6ec33cea8d1276d6e7	junction_window	1.0	1.0	1.0	2
peptide_dbe63ac2fd19bcb0471334efc8f3f26068724f8a1fa27b6ec33cea8d1276d6e7	parent_a_canonical	0.5192307692307693	0.5192307692307693	0.5192307692307693	2
peptide_dbe63ac2fd19bcb0471334efc8f3f26068724f8a1fa27b6ec33cea8d1276d6e7	parent_b_out_of_frame	1.0	1.0	1.0	2
peptide_dcf65a11538f918eae65b31adc4bb6b591a7c882dd13c3d3721b01693cb43f84	junction_split_codon	1.0	1.0	1.0	8
peptide_dcf65a11538f918eae65b31adc4bb6b591a7c882dd13c3d3721b01693cb43f84	junction_window	1.0	1.0	1.0	8
peptide_dcf65a11538f918eae65b31adc4bb6b591a7c882dd13c3d3721b01693cb43f84	parent_a_canonical	1.0	1.0	1.0	8
peptide_dcf65a11538f918eae65b31adc4bb6b591a7c882dd13c3d3721b01693cb43f84	parent_b_canonical	1.0	1.0	1.0	2
peptide_dcf65a11538f918eae65b31adc4bb6b591a7c882dd13c3d3721b01693cb43f84	parent_b_out_of_frame	1.0	1.0	1.0	2
peptide_dcf65a11538f918eae65b31adc4bb6b591a7c882dd13c3d3721b01693cb43f84	parent_b_unannotated_CDS	1.0	1.0	1.0	4
peptide_dd05b2de8b0dff54a99f32fb5534a21ea7b2859c77f90ebe3af16b628329d84d	junction_window	0.0	0.0	0.0	3
peptide_dd05b2de8b0dff54a99f32fb5534a21ea7b2859c77f90ebe3af16b628329d84d	parent_a_canonical	0.011494252873563218	0.011494252873563218	0.011494252873563218	3
peptide_dd05b2de8b0dff54a99f32fb5534a21ea7b2859c77f90ebe3af16b628329d84d	parent_b_canonical	0.0	0.0	0.0	3
peptide_dd7c67c48b8513a5d2fb9cdfa8fc9e1c4bdc2c4184b06ef715954b7c4d66e566	junction_split_codon	1.0	1.0	1.0	1
peptide_dd7c67c48b8513a5d2fb9cdfa8fc9e1c4bdc2c4184b06ef715954b7c4d66e566	junction_window	1.0	1.0	1.0	1
peptide_dd7c67c48b8513a5d2fb9cdfa8fc9e1c4bdc2c4184b06ef715954b7c4d66e566	parent_a_canonical	1.0	1.0	1.0	1
peptide_dd7c67c48b8513a5d2fb9cdfa8fc9e1c4bdc2c4184b06ef715954b7c4d66e566	parent_b_canonical	1.0	1.0	1.0	1
peptide_ddd4cd153f6619b54c5711ed15b99bcbda63e0216ad10154b681f2ff63d4678c	junction_window	0.5	0.5	0.5	1
peptide_ddd4cd153f6619b54c5711ed15b99bcbda63e0216ad10154b681f2ff63d4678c	parent_a_canonical	1.0	1.0	1.0	1
peptide_ddd4cd153f6619b54c5711ed15b99bcbda63e0216ad10154b681f2ff63d4678c	parent_b_canonical	0.058091286307053944	0.058091286307053944	0.058091286307053944	1
peptide_df2c551958df67bbccad0f87c785fb069df18fc67668af2ff95835daf8fcca3f	junction_window	0.0	0.0	0.0	5
peptide_df2c551958df67bbccad0f87c785fb069df18fc67668af2ff95835daf8fcca3f	parent_a_canonical	0.0	0.0	0.0	5
peptide_df2c551958df67bbccad0f87c785fb069df18fc67668af2ff95835daf8fcca3f	parent_b_unannotated_CDS	0.0	0.0	0.0	5
peptide_df44b28c7c8070fa139d1324a6441969ed0e1e1c84e0b535e304ae32a32b021d	junction_window	0.0	0.0	0.0	1
peptide_df44b28c7c8070fa139d1324a6441969ed0e1e1c84e0b535e304ae32a32b021d	parent_a_canonical	0.0	0.0	0.0	1
peptide_df44b28c7c8070fa139d1324a6441969ed0e1e1c84e0b535e304ae32a32b021d	parent_b_unannotated_CDS	0.0	0.0	0.0	1
peptide_dfa0f70392894092a6ebb5547ba8aec5110bf75282b42da97ad017230e00c4e6	junction_split_codon	1.0	1.0	1.0	2
peptide_dfa0f70392894092a6ebb5547ba8aec5110bf75282b42da97ad017230e00c4e6	junction_window	0.7419354838709677	0.7419354838709677	0.7419354838709677	2
peptide_dfa0f70392894092a6ebb5547ba8aec5110bf75282b42da97ad017230e00c4e6	parent_a_canonical	0.17567567567567569	0.17567567567567569	0.17567567567567569	2
peptide_dfa0f70392894092a6ebb5547ba8aec5110bf75282b42da97ad017230e00c4e6	parent_b_unannotated_CDS	1.0	1.0	1.0	2
peptide_dfb8a2ccde79614b69b3425f8cd6ffcf0f2bddaf437ae76facc8bb7ebdfacb2e	junction_split_codon	1.0	1.0	1.0	1
peptide_dfb8a2ccde79614b69b3425f8cd6ffcf0f2bddaf437ae76facc8bb7ebdfacb2e	junction_window	0.6129032258064516	0.6129032258064516	0.6129032258064516	1
peptide_dfb8a2ccde79614b69b3425f8cd6ffcf0f2bddaf437ae76facc8bb7ebdfacb2e	parent_a_canonical	0.019230769230769232	0.019230769230769232	0.019230769230769232	1
peptide_dfb8a2ccde79614b69b3425f8cd6ffcf0f2bddaf437ae76facc8bb7ebdfacb2e	parent_b_canonical	1.0	1.0	1.0	1
peptide_e0d3fd43f9f22d7297190f8f414371f7c190ecfc647bf5c34c551d12c1c4357c	junction_split_codon	1.0	1.0	1.0	2
peptide_e0d3fd43f9f22d7297190f8f414371f7c190ecfc647bf5c34c551d12c1c4357c	junction_window	0.7096774193548387	0.7096774193548387	0.7096774193548387	2
peptide_e0d3fd43f9f22d7297190f8f414371f7c190ecfc647bf5c34c551d12c1c4357c	parent_a_canonical	0.15765765765765766	0.15765765765765766	0.15765765765765766	2
peptide_e0d3fd43f9f22d7297190f8f414371f7c190ecfc647bf5c34c551d12c1c4357c	parent_b_unannotated_CDS	1.0	1.0	1.0	2
peptide_e2e945499d969d3f3f5c7f6e58c493d60821e9a3917cc4a3b4c9157cc333163e	junction_split_codon	0.0	0.0	0.0	2
peptide_e2e945499d969d3f3f5c7f6e58c493d60821e9a3917cc4a3b4c9157cc333163e	junction_window	0.0	0.0	0.0	2
peptide_e2e945499d969d3f3f5c7f6e58c493d60821e9a3917cc4a3b4c9157cc333163e	parent_a_canonical	0.0	0.0	0.0	2
peptide_e2e945499d969d3f3f5c7f6e58c493d60821e9a3917cc4a3b4c9157cc333163e	parent_b_out_of_frame	0.2916666666666667	0.2916666666666667	0.2916666666666667	2
peptide_e3551690a6b76267d8c2b08ac175a3a20ff96f0247e854ef37f71567b7497c7a	junction_split_codon	0.0	0.0	0.0	2
peptide_e3551690a6b76267d8c2b08ac175a3a20ff96f0247e854ef37f71567b7497c7a	junction_window	0.45161290322580644	0.45161290322580644	0.45161290322580644	2
peptide_e3551690a6b76267d8c2b08ac175a3a20ff96f0247e854ef37f71567b7497c7a	parent_a_canonical	0.5495495495495496	0.5495495495495496	0.5495495495495496	2
peptide_e3551690a6b76267d8c2b08ac175a3a20ff96f0247e854ef37f71567b7497c7a	parent_b_canonical	0.65625	0.65625	0.65625	2
peptide_e48f3c517ce97280418f285dcc2fded5b7e117f6b8dabd50384472b8eb355ff2	junction_window	0.1	0.1	0.1	4
peptide_e48f3c517ce97280418f285dcc2fded5b7e117f6b8dabd50384472b8eb355ff2	parent_a_canonical	0.5384615384615384	0.5384615384615384	0.5384615384615384	4
peptide_e48f3c517ce97280418f285dcc2fded5b7e117f6b8dabd50384472b8eb355ff2	parent_b_canonical	0.0	0.0	0.0	2
peptide_e48f3c517ce97280418f285dcc2fded5b7e117f6b8dabd50384472b8eb355ff2	parent_b_unannotated_CDS	0.0	0.0	0.0	2
peptide_e4d7de5a0a608c817a0fe1dfffd651af36fe378e122c1b14712e4c434175579d	junction_split_codon	0.0	0.0	0.0	2
peptide_e4d7de5a0a608c817a0fe1dfffd651af36fe378e122c1b14712e4c434175579d	junction_window	0.41935483870967744	0.41935483870967744	0.41935483870967744	2
peptide_e4d7de5a0a608c817a0fe1dfffd651af36fe378e122c1b14712e4c434175579d	parent_a_canonical	0.0	0.0	0.0	2
peptide_e4d7de5a0a608c817a0fe1dfffd651af36fe378e122c1b14712e4c434175579d	parent_b_canonical	0.27956989247311825	0.27956989247311825	0.27956989247311825	2
peptide_e5af13d33e889258c3c023a666c476f620d82348973f983e518b9779866522d1	junction_split_codon	0.0	0.0	0.0	1
peptide_e5af13d33e889258c3c023a666c476f620d82348973f983e518b9779866522d1	junction_window	0.0	0.0	0.0	1
peptide_e5af13d33e889258c3c023a666c476f620d82348973f983e518b9779866522d1	parent_a_canonical	0.0	0.0	0.0	1
peptide_e5af13d33e889258c3c023a666c476f620d82348973f983e518b9779866522d1	parent_b_canonical	0.09032258064516129	0.09032258064516129	0.09032258064516129	1
peptide_e6bde9e98c0c71a406cda37d339a2829de1ba0ba203b851d67e4082deda858a7	junction_window	0.43333333333333335	0.43333333333333335	0.43333333333333335	1
peptide_e6bde9e98c0c71a406cda37d339a2829de1ba0ba203b851d67e4082deda858a7	parent_a_canonical	0.9819819819819819	0.9819819819819819	0.9819819819819819	1
peptide_e6bde9e98c0c71a406cda37d339a2829de1ba0ba203b851d67e4082deda858a7	parent_b_canonical	0.0	0.0	0.0	1
peptide_e8b37fb4123387d477121be6767ff9b0e64886eca7291810abf400d584152ca2	junction_split_codon	0.0	0.0	0.0	1
peptide_e8b37fb4123387d477121be6767ff9b0e64886eca7291810abf400d584152ca2	junction_window	0.0	0.0	0.0	1
peptide_e8b37fb4123387d477121be6767ff9b0e64886eca7291810abf400d584152ca2	parent_a_canonical	0.265625	0.265625	0.265625	1
peptide_e8b37fb4123387d477121be6767ff9b0e64886eca7291810abf400d584152ca2	parent_b_canonical	0.14795918367346939	0.14795918367346939	0.14795918367346939	1
peptide_e99c765e89e22454b77f5bee5b91d4a1c68ae4acbfc5e433be58eddefc6e939e	junction_window	0.0	0.0	0.0	6
peptide_e99c765e89e22454b77f5bee5b91d4a1c68ae4acbfc5e433be58eddefc6e939e	parent_a_canonical	0.7922077922077922	0.7922077922077922	0.7922077922077922	6
peptide_e99c765e89e22454b77f5bee5b91d4a1c68ae4acbfc5e433be58eddefc6e939e	parent_b_canonical	0.45161290322580644	0.45161290322580644	0.45161290322580644	6
peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	junction_split_codon	1.0	1.0	1.0	6
peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	junction_window	1.0	1.0	1.0	6
peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	parent_a_canonical	0.8289473684210527	0.8289473684210527	0.8289473684210527	6
peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	parent_b_out_of_frame	1.0	1.0	1.0	6
peptide_ed94a7c73c5bb4d289c56f618b0eb9ee4ae8c7f74e21cbb1da03f872cd1f9de4	junction_window	0.0	0.0	0.0	3
peptide_ed94a7c73c5bb4d289c56f618b0eb9ee4ae8c7f74e21cbb1da03f872cd1f9de4	parent_a_canonical	0.0574712643678161	0.05747126436781609	0.05747126436781609	3
peptide_ed94a7c73c5bb4d289c56f618b0eb9ee4ae8c7f74e21cbb1da03f872cd1f9de4	parent_b_canonical	0.0	0.0	0.0	3
peptide_eed915b6ca8b3996cd855855d0eb3687677480ad6600d6a859007123a2d56e75	junction_window	1.0	1.0	1.0	3
peptide_eed915b6ca8b3996cd855855d0eb3687677480ad6600d6a859007123a2d56e75	parent_a_canonical	0.18081180811808117	0.18081180811808117	0.18081180811808117	3
peptide_eed915b6ca8b3996cd855855d0eb3687677480ad6600d6a859007123a2d56e75	parent_b_out_of_frame	1.0	1.0	1.0	2
peptide_eed915b6ca8b3996cd855855d0eb3687677480ad6600d6a859007123a2d56e75	parent_b_unannotated_CDS	1.0	1.0	1.0	1
peptide_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa	junction_split_codon	1.0	1.0	1.0	8
peptide_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa	junction_window	1.0	1.0	1.0	8
peptide_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa	parent_a_canonical	1.0	1.0	1.0	8
peptide_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa	parent_b_out_of_frame	1.0	1.0	1.0	4
peptide_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa	parent_b_unannotated_CDS	1.0	1.0	1.0	4
peptide_f0d37395734f61dc7792a5acf6ad495d9a1058302b01d4fa1338af9f49112dac	junction_split_codon	1.0	1.0	1.0	4
peptide_f0d37395734f61dc7792a5acf6ad495d9a1058302b01d4fa1338af9f49112dac	junction_window	1.0	1.0	1.0	4
peptide_f0d37395734f61dc7792a5acf6ad495d9a1058302b01d4fa1338af9f49112dac	parent_a_canonical	1.0	1.0	1.0	4
peptide_f0d37395734f61dc7792a5acf6ad495d9a1058302b01d4fa1338af9f49112dac	parent_b_out_of_frame	1.0	1.0	1.0	4
peptide_f24219a126525f2d211114163d59773936920bb6110bdcc3eba476c5a060678c	junction_split_codon	0.0	0.0	0.0	2
peptide_f24219a126525f2d211114163d59773936920bb6110bdcc3eba476c5a060678c	junction_window	0.06451612903225806	0.06451612903225806	0.06451612903225806	2
peptide_f24219a126525f2d211114163d59773936920bb6110bdcc3eba476c5a060678c	parent_a_canonical	0.06924643584521385	0.06924643584521385	0.06924643584521385	2
peptide_f24219a126525f2d211114163d59773936920bb6110bdcc3eba476c5a060678c	parent_b_upstream_of_annotated_CDS	0.6060606060606061	0.6060606060606061	0.6060606060606061	2
peptide_f24d6b7fa37dddf47c2a5a41244495275ae838ba9d20379f92b7e8df069983ac	junction_window	0.0	0.0	0.0	5
peptide_f24d6b7fa37dddf47c2a5a41244495275ae838ba9d20379f92b7e8df069983ac	parent_a_canonical	0.1564625850340136	0.1564625850340136	0.1564625850340136	5
peptide_f24d6b7fa37dddf47c2a5a41244495275ae838ba9d20379f92b7e8df069983ac	parent_b_out_of_frame	0.7769621682665161	0.6956521739130435	0.8311688311688312	5
peptide_f24d6b7fa37dddf47c2a5a41244495275ae838ba9d20379f92b7e8df069983ac	parent_b_upstream_of_annotated_CDS	0.0	0.0	0.0	3
peptide_f3b157eea4a7b3afed59584e95a707bc05cb7cf6e128952858f1c030fdca8e9f	junction_split_codon	0.0	0.0	0.0	3
peptide_f3b157eea4a7b3afed59584e95a707bc05cb7cf6e128952858f1c030fdca8e9f	junction_window	0.0	0.0	0.0	3
peptide_f3b157eea4a7b3afed59584e95a707bc05cb7cf6e128952858f1c030fdca8e9f	parent_a_canonical	0.16176470588235295	0.16176470588235295	0.16176470588235295	3
peptide_f3b157eea4a7b3afed59584e95a707bc05cb7cf6e128952858f1c030fdca8e9f	parent_b_out_of_frame	0.0	0.0	0.0	1
peptide_f3b157eea4a7b3afed59584e95a707bc05cb7cf6e128952858f1c030fdca8e9f	parent_b_unannotated_CDS	0.0	0.0	0.0	2
peptide_f41443bc0b10f416c99dddf5688636205400f620bb71771505df8299c360c620	junction_window	0.0	0.0	0.0	1
peptide_f41443bc0b10f416c99dddf5688636205400f620bb71771505df8299c360c620	parent_a_canonical	0.0	0.0	0.0	1
peptide_f41443bc0b10f416c99dddf5688636205400f620bb71771505df8299c360c620	parent_b_unannotated_CDS	0.08270676691729323	0.08270676691729323	0.08270676691729323	1
peptide_f7b68fea961e6f0194842633b1fdb2a31f6c14e63114270cc1767153d4d2780d	junction_split_codon	0.0	0.0	0.0	1
peptide_f7b68fea961e6f0194842633b1fdb2a31f6c14e63114270cc1767153d4d2780d	junction_window	0.0	0.0	0.0	1
peptide_f7b68fea961e6f0194842633b1fdb2a31f6c14e63114270cc1767153d4d2780d	parent_a_canonical	0.18055555555555555	0.18055555555555555	0.18055555555555555	1
peptide_f7b68fea961e6f0194842633b1fdb2a31f6c14e63114270cc1767153d4d2780d	parent_b_canonical	0.0	0.0	0.0	1
peptide_fa6506540deb5226f196b5e2c3dc3fd6a10972fec505231d4d43a33b7e157c2a	junction_split_codon	1.0	1.0	1.0	3
peptide_fa6506540deb5226f196b5e2c3dc3fd6a10972fec505231d4d43a33b7e157c2a	junction_window	1.0	1.0	1.0	3
peptide_fa6506540deb5226f196b5e2c3dc3fd6a10972fec505231d4d43a33b7e157c2a	parent_a_canonical	1.0	1.0	1.0	3
peptide_fa6506540deb5226f196b5e2c3dc3fd6a10972fec505231d4d43a33b7e157c2a	parent_b_canonical	0.7068493150684931	0.7068493150684931	0.7068493150684931	3
peptide_fa93e53ac27b4b7dae1a80f579d41c4b15d48643b853104cb1872d9055bb9812	junction_split_codon	0.0	0.0	0.0	4
peptide_fa93e53ac27b4b7dae1a80f579d41c4b15d48643b853104cb1872d9055bb9812	junction_window	0.45161290322580644	0.45161290322580644	0.45161290322580644	4
peptide_fa93e53ac27b4b7dae1a80f579d41c4b15d48643b853104cb1872d9055bb9812	parent_a_canonical	0.9411764705882353	0.9411764705882353	0.9411764705882353	4
peptide_fa93e53ac27b4b7dae1a80f579d41c4b15d48643b853104cb1872d9055bb9812	parent_b_canonical	0.0	0.0	0.0	2
peptide_fa93e53ac27b4b7dae1a80f579d41c4b15d48643b853104cb1872d9055bb9812	parent_b_unannotated_CDS	0.0	0.0	0.0	2
peptide_fad6c30fb46f2bddb0e3907a6a14afc1997cb5b9ca40cd09e010031d06b87f91	junction_split_codon	0.0	0.0	0.0	4
peptide_fad6c30fb46f2bddb0e3907a6a14afc1997cb5b9ca40cd09e010031d06b87f91	junction_window	0.41379310344827586	0.41379310344827586	0.41379310344827586	4
peptide_fad6c30fb46f2bddb0e3907a6a14afc1997cb5b9ca40cd09e010031d06b87f91	parent_a_canonical	0.8333333333333334	0.8333333333333334	0.8333333333333334	4
peptide_fad6c30fb46f2bddb0e3907a6a14afc1997cb5b9ca40cd09e010031d06b87f91	parent_b_unannotated_CDS	0.0	0.0	0.0	4
peptide_fce534cced06c5860a0e4e21ac53ffa1a3c03bdd613724466f90f0578df30471	junction_split_codon	0.0	0.0	0.0	6
peptide_fce534cced06c5860a0e4e21ac53ffa1a3c03bdd613724466f90f0578df30471	junction_window	0.0	0.0	0.0	6
peptide_fce534cced06c5860a0e4e21ac53ffa1a3c03bdd613724466f90f0578df30471	parent_a_canonical	0.006622516556291391	0.006622516556291391	0.006622516556291391	6
peptide_fce534cced06c5860a0e4e21ac53ffa1a3c03bdd613724466f90f0578df30471	parent_b_out_of_frame	0.2916666666666667	0.2916666666666667	0.2916666666666667	6
peptide_fe9d713de22366a70052a1235a251c8f1999f247300bea4c5902067bfde22536	junction_split_codon	0.0	0.0	0.0	2
peptide_fe9d713de22366a70052a1235a251c8f1999f247300bea4c5902067bfde22536	junction_window	0.0967741935483871	0.0967741935483871	0.0967741935483871	2
peptide_fe9d713de22366a70052a1235a251c8f1999f247300bea4c5902067bfde22536	parent_a_canonical	0.0	0.0	0.0	2
peptide_fe9d713de22366a70052a1235a251c8f1999f247300bea4c5902067bfde22536	parent_b_out_of_frame	0.5	0.5	0.5	2
peptide_ff641b7f66baa209ff86e50cff70775b9fc1fd0004872ad33a501711d57eaf5e	junction_window	0.0	0.0	0.0	6
peptide_ff641b7f66baa209ff86e50cff70775b9fc1fd0004872ad33a501711d57eaf5e	parent_a_canonical	0.0	0.0	0.0	6
peptide_ff641b7f66baa209ff86e50cff70775b9fc1fd0004872ad33a501711d57eaf5e	parent_b_canonical	0.0	0.0	0.0	6
