pair_id	parent_a	parent_b	parent_a_ids	parent_b_ids	parent_a_mgi_ids	parent_b_mgi_ids	parent_a_mapping	parent_b_mapping	chromosome_a	chromosome_b	species	assembly	annotation	long_read_support	sample_count	sample_count_status	is_interchromosomal	genomic_distance	in_probe_panel	label	reported_nanostring_support	short_read_reported_support	cross_reported_support	caller_names	assay_tested	assay_qc_status	exclusion_reason	source_ids	source_url
Rps14:Rpl36a-ps2	Rps14	Rpl36a-ps2	ENSMUSG00000024608.12	ENSMUSG00000105388.2	MGI:98107	MGI:3780887	unique_gencode_gene	unique_gencode_gene	chr18	chr3	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps14:Rplp0	Rps14	Rplp0	ENSMUSG00000024608.12	ENSMUSG00000067274.11	MGI:98107	MGI:1927636	unique_gencode_gene	unique_gencode_gene	chr18	chr5	Mus musculus	GRCm39	GENCODE M28	2		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps14:Rplp2-ps1	Rps14	Rplp2-ps1	ENSMUSG00000024608.12	ENSMUSG00000118552.2	MGI:98107	MGI:3826366	unique_gencode_gene	unique_gencode_gene	chr18	chr12	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps14:Rps12-ps4	Rps14	Rps12-ps4	ENSMUSG00000024608.12	ENSMUSG00000109509.2	MGI:98107	MGI:3780139	unique_gencode_gene	unique_gencode_gene	chr18	chr7	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps14:Rps15	Rps14	Rps15	ENSMUSG00000024608.12	ENSMUSG00000063457.15	MGI:98107	MGI:98117	unique_gencode_gene	unique_gencode_gene	chr18	chr10	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps14:Rps19	Rps14	Rps19	ENSMUSG00000024608.12	ENSMUSG00000040952.17	MGI:98107	MGI:1333780	unique_gencode_gene	unique_gencode_gene	chr18	chr7	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps14:Rps21	Rps14	Rps21	ENSMUSG00000024608.12	ENSMUSG00000039001.13	MGI:98107	MGI:1913731	unique_gencode_gene	unique_gencode_gene	chr18	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps14:Rps27	Rps14	Rps27	ENSMUSG00000024608.12	ENSMUSG00000090733.7	MGI:98107	MGI:1888676	unique_gencode_gene	unique_gencode_gene	chr18	chr3	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps14:Rps9	Rps14	Rps9	ENSMUSG00000024608.12	ENSMUSG00000006333.15	MGI:98107	MGI:1924096	unique_gencode_gene	unique_gencode_gene	chr18	chr7	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps14:S100a4	Rps14	S100a4	ENSMUSG00000024608.12	ENSMUSG00000001020.9	MGI:98107	MGI:1330282	unique_gencode_gene	unique_gencode_gene	chr18	chr3	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps14:Saa3	Rps14	Saa3	ENSMUSG00000024608.12	ENSMUSG00000040026.9	MGI:98107	MGI:98223	unique_gencode_gene	unique_gencode_gene	chr18	chr7	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps14:Sin3b	Rps14	Sin3b	ENSMUSG00000024608.12	ENSMUSG00000031622.17	MGI:98107	MGI:107158	unique_gencode_gene	unique_gencode_gene	chr18	chr8	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps14:Tap2	Rps14	Tap2	ENSMUSG00000024608.12	ENSMUSG00000024339.13	MGI:98107	MGI:98484	unique_gencode_gene	unique_gencode_gene	chr18	chr17	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps14:Tax1bp1	Rps14	Tax1bp1	ENSMUSG00000024608.12	ENSMUSG00000004535.13	MGI:98107	MGI:1289308	unique_gencode_gene	unique_gencode_gene	chr18	chr6	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps14:Uba52	Rps14	Uba52	ENSMUSG00000024608.12	ENSMUSG00000090137.9	MGI:98107	MGI:98887	unique_gencode_gene	unique_gencode_gene	chr18	chr8	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps14:Vim	Rps14	Vim	ENSMUSG00000024608.12	ENSMUSG00000026728.10	MGI:98107	MGI:98932	unique_gencode_gene	unique_gencode_gene	chr18	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps14:Zfas1	Rps14	Zfas1	ENSMUSG00000024608.12	ENSMUSG00000074578.15	MGI:98107	MGI:1916199	unique_gencode_gene	unique_gencode_gene	chr18	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15-ps2:Hars	Rps15-ps2	Hars	ENSMUSG00000071419.8	ENSMUSG00000001380.8	MGI:3647234	MGI:108087	unique_gencode_gene	unique_gencode_gene	chr6	chr18	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15-ps2:Hpse	Rps15-ps2	Hpse	ENSMUSG00000071419.8	ENSMUSG00000035273.15	MGI:3647234	MGI:1343124	unique_gencode_gene	unique_gencode_gene	chr6	chr5	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15-ps2:Ttyh3	Rps15-ps2	Ttyh3	ENSMUSG00000071419.8	ENSMUSG00000036565.8	MGI:3647234	MGI:1925589	unique_gencode_gene	unique_gencode_gene	chr6	chr5	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Abcb4	Rps15	Abcb4	ENSMUSG00000063457.15	ENSMUSG00000042476.13	MGI:98117	MGI:97569	unique_gencode_gene	unique_gencode_gene	chr10	chr5	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Akr1a1	Rps15	Akr1a1	ENSMUSG00000063457.15	ENSMUSG00000028692.15	MGI:98117	MGI:1929955	unique_gencode_gene	unique_gencode_gene	chr10	chr4	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Aldoa	Rps15	Aldoa	ENSMUSG00000063457.15	ENSMUSG00000030695.17;ENSMUSG00000114515.3	MGI:98117	MGI:87994	unique_gencode_gene	multiple_gencode_records_same_mgi	chr10	chr7	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Anxa2	Rps15	Anxa2	ENSMUSG00000063457.15	ENSMUSG00000032231.15	MGI:98117	MGI:88246	unique_gencode_gene	unique_gencode_gene	chr10	chr9	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Atg7	Rps15	Atg7	ENSMUSG00000063457.15	ENSMUSG00000030314.17	MGI:98117	MGI:1921494	unique_gencode_gene	unique_gencode_gene	chr10	chr6	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Atp6v0d1	Rps15	Atp6v0d1	ENSMUSG00000063457.15	ENSMUSG00000013160.8	MGI:98117	MGI:1201778	unique_gencode_gene	unique_gencode_gene	chr10	chr8	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Cd63	Rps15	Cd63	ENSMUSG00000063457.15	ENSMUSG00000025351.15	MGI:98117	MGI:99529	unique_gencode_gene	unique_gencode_gene	chr10	chr10	Mus musculus	GRCm39	GENCODE M28	2		unavailable_read_to_sample_mapping	0	48606910	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Clec7a	Rps15	Clec7a	ENSMUSG00000063457.15	ENSMUSG00000079293.12	MGI:98117	MGI:1861431	unique_gencode_gene	unique_gencode_gene	chr10	chr6	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Ctsb	Rps15	Ctsb	ENSMUSG00000063457.15	ENSMUSG00000021939.9	MGI:98117	MGI:88561	unique_gencode_gene	unique_gencode_gene	chr10	chr14	Mus musculus	GRCm39	GENCODE M28	2		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Ctsd	Rps15	Ctsd	ENSMUSG00000063457.15	ENSMUSG00000007891.17	MGI:98117	MGI:88562	unique_gencode_gene	unique_gencode_gene	chr10	chr7	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Cyba	Rps15	Cyba	ENSMUSG00000063457.15	ENSMUSG00000006519.12	MGI:98117	MGI:1316658	unique_gencode_gene	unique_gencode_gene	chr10	chr8	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Eef1a1	Rps15	Eef1a1	ENSMUSG00000063457.15	ENSMUSG00000037742.15	MGI:98117	MGI:1096881	unique_gencode_gene	unique_gencode_gene	chr10	chr9	Mus musculus	GRCm39	GENCODE M28	2		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Eif2s1	Rps15	Eif2s1	ENSMUSG00000063457.15	ENSMUSG00000021116.11	MGI:98117	MGI:95299	unique_gencode_gene	unique_gencode_gene	chr10	chr12	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Esd	Rps15	Esd	ENSMUSG00000063457.15	ENSMUSG00000021996.17	MGI:98117	MGI:95421	unique_gencode_gene	unique_gencode_gene	chr10	chr14	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Fth1	Rps15	Fth1	ENSMUSG00000063457.15	ENSMUSG00000024661.8	MGI:98117	MGI:95588	unique_gencode_gene	unique_gencode_gene	chr10	chr19	Mus musculus	GRCm39	GENCODE M28	5		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Gm12918	Rps15	Gm12918	ENSMUSG00000063457.15	ENSMUSG00000066315.10	MGI:98117	MGI:3652005	unique_gencode_gene	unique_gencode_gene	chr10	chr4	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Gm15772	Rps15	Gm15772	ENSMUSG00000063457.15	ENSMUSG00000062353.7	MGI:98117	MGI:3805541	unique_gencode_gene	unique_gencode_gene	chr10	chr5	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Gm26782	Rps15	Gm26782	ENSMUSG00000063457.15	ENSMUSG00000097431.3	MGI:98117	MGI:5477276	unique_gencode_gene	unique_gencode_gene	chr10	chr14	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Gnai2	Rps15	Gnai2	ENSMUSG00000063457.15	ENSMUSG00000032562.14	MGI:98117	MGI:95772	unique_gencode_gene	unique_gencode_gene	chr10	chr9	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Gnl1	Rps15	Gnl1	ENSMUSG00000063457.15	ENSMUSG00000024429.10	MGI:98117	MGI:95764	unique_gencode_gene	unique_gencode_gene	chr10	chr17	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Gpnmb	Rps15	Gpnmb	ENSMUSG00000063457.15	ENSMUSG00000029816.11	MGI:98117	MGI:1934765	unique_gencode_gene	unique_gencode_gene	chr10	chr6	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Ifnar2	Rps15	Ifnar2	ENSMUSG00000063457.15	ENSMUSG00000022971.19	MGI:98117	MGI:1098243	unique_gencode_gene	unique_gencode_gene	chr10	chr16	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Lgals1	Rps15	Lgals1	ENSMUSG00000063457.15	ENSMUSG00000068220.7	MGI:98117	MGI:96777	unique_gencode_gene	unique_gencode_gene	chr10	chr15	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Lgals3	Rps15	Lgals3	ENSMUSG00000063457.15	ENSMUSG00000050335.18	MGI:98117	MGI:96778	unique_gencode_gene	unique_gencode_gene	chr10	chr14	Mus musculus	GRCm39	GENCODE M28	2		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Litaf	Rps15	Litaf	ENSMUSG00000063457.15	ENSMUSG00000022500.16	MGI:98117	MGI:1929512	unique_gencode_gene	unique_gencode_gene	chr10	chr16	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Mmp12	Rps15	Mmp12	ENSMUSG00000063457.15	ENSMUSG00000049723.15	MGI:98117	MGI:97005	unique_gencode_gene	unique_gencode_gene	chr10	chr9	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Ndufs8	Rps15	Ndufs8	ENSMUSG00000063457.15	ENSMUSG00000059734.8	MGI:98117	MGI:2385079	unique_gencode_gene	unique_gencode_gene	chr10	chr19	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Ostf1	Rps15	Ostf1	ENSMUSG00000063457.15	ENSMUSG00000024725.14	MGI:98117	MGI:700012	unique_gencode_gene	unique_gencode_gene	chr10	chr19	Mus musculus	GRCm39	GENCODE M28	2		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:P4ha1	Rps15	P4ha1	ENSMUSG00000063457.15	ENSMUSG00000019916.15	MGI:98117	MGI:97463	unique_gencode_gene	unique_gencode_gene	chr10	chr10	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	20919161	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Prdx1	Rps15	Prdx1	ENSMUSG00000063457.15	ENSMUSG00000028691.13	MGI:98117	MGI:99523	unique_gencode_gene	unique_gencode_gene	chr10	chr4	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Prkcd	Rps15	Prkcd	ENSMUSG00000063457.15	ENSMUSG00000021948.18	MGI:98117	MGI:97598	unique_gencode_gene	unique_gencode_gene	chr10	chr14	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Rars	Rps15	Rars	ENSMUSG00000063457.15	ENSMUSG00000018848.5	MGI:98117	MGI:1914297	unique_gencode_gene	unique_gencode_gene	chr10	chr11	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Rnh1	Rps15	Rnh1	ENSMUSG00000063457.15	ENSMUSG00000038650.16	MGI:98117	MGI:1195456	unique_gencode_gene	unique_gencode_gene	chr10	chr7	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Rpf1	Rps15	Rpf1	ENSMUSG00000063457.15	ENSMUSG00000028187.11	MGI:98117	MGI:1917535	unique_gencode_gene	unique_gencode_gene	chr10	chr3	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Rpl13a	Rps15	Rpl13a	ENSMUSG00000063457.15	ENSMUSG00000074129.15	MGI:98117	MGI:1351455	unique_gencode_gene	unique_gencode_gene	chr10	chr7	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Rpl18a	Rps15	Rpl18a	ENSMUSG00000063457.15	ENSMUSG00000045128.10	MGI:98117	MGI:1924058	unique_gencode_gene	unique_gencode_gene	chr10	chr8	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Rpl34-ps1	Rps15	Rpl34-ps1	ENSMUSG00000063457.15	ENSMUSG00000068396.10	MGI:98117	MGI:3704270	unique_gencode_gene	unique_gencode_gene	chr10	chr6	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Rps10	Rps15	Rps10	ENSMUSG00000063457.15	ENSMUSG00000052146.17	MGI:98117	MGI:1914347	unique_gencode_gene	unique_gencode_gene	chr10	chr17	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Rps11	Rps15	Rps11	ENSMUSG00000063457.15	ENSMUSG00000003429.12	MGI:98117	MGI:1351329	unique_gencode_gene	unique_gencode_gene	chr10	chr7	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Rps13-ps2	Rps15	Rps13-ps2	ENSMUSG00000063457.15	ENSMUSG00000069972.7	MGI:98117	MGI:3704295	unique_gencode_gene	unique_gencode_gene	chr10	chr7	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Rps21	Rps15	Rps21	ENSMUSG00000063457.15	ENSMUSG00000039001.13	MGI:98117	MGI:1913731	unique_gencode_gene	unique_gencode_gene	chr10	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Rps3a1	Rps15	Rps3a1	ENSMUSG00000063457.15	ENSMUSG00000028081.7	MGI:98117	MGI:1202063	unique_gencode_gene	unique_gencode_gene	chr10	chr3	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Rps4x	Rps15	Rps4x	ENSMUSG00000063457.15	ENSMUSG00000031320.10	MGI:98117	MGI:98158	unique_gencode_gene	unique_gencode_gene	chr10	chrX	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Rps6-ps4	Rps15	Rps6-ps4	ENSMUSG00000063457.15	ENSMUSG00000081406.5	MGI:98117	MGI:3650907	unique_gencode_gene	unique_gencode_gene	chr10	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:S100a4	Rps15	S100a4	ENSMUSG00000063457.15	ENSMUSG00000001020.9	MGI:98117	MGI:1330282	unique_gencode_gene	unique_gencode_gene	chr10	chr3	Mus musculus	GRCm39	GENCODE M28	2		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Saa3	Rps15	Saa3	ENSMUSG00000063457.15	ENSMUSG00000040026.9	MGI:98117	MGI:98223	unique_gencode_gene	unique_gencode_gene	chr10	chr7	Mus musculus	GRCm39	GENCODE M28	2		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Rps15:Srebf2	Rps15	Srebf2	ENSMUSG00000063457.15	ENSMUSG00000022463.9	MGI:98117	MGI:107585	unique_gencode_gene	unique_gencode_gene	chr10	chr15	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
