pair_id	parent_a	parent_b	parent_a_ids	parent_b_ids	parent_a_mgi_ids	parent_b_mgi_ids	parent_a_mapping	parent_b_mapping	chromosome_a	chromosome_b	species	assembly	annotation	long_read_support	sample_count	sample_count_status	is_interchromosomal	genomic_distance	in_probe_panel	label	reported_nanostring_support	short_read_reported_support	cross_reported_support	caller_names	assay_tested	assay_qc_status	exclusion_reason	source_ids	source_url
Stambpl1:Sgms1	Stambpl1	Sgms1	ENSMUSG00000024776.19	ENSMUSG00000040451.19	MGI:1923880	MGI:2444110	unique_gencode_gene	unique_gencode_gene	chr19	chr19	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	1802515	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Stau2:Eloc	Stau2	Eloc	ENSMUSG00000025920.20	ENSMUSG00000079658.10	MGI:1352508	MGI:1915173	unique_gencode_gene	unique_gencode_gene	chr1	chr1	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	121613	True	0	False	True	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Stimate:Tkt	Stimate	Tkt	ENSMUSG00000006526.14	ENSMUSG00000021957.8	MGI:1921500	MGI:105992	unique_gencode_gene	unique_gencode_gene	chr14	chr14	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	250870	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Stk10:C2cd2	Stk10	C2cd2	ENSMUSG00000020272.9	ENSMUSG00000045975.9	MGI:1099439	MGI:1891883	unique_gencode_gene	unique_gencode_gene	chr11	chr16	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Strn3:Fam180a	Strn3	Fam180a	ENSMUSG00000020954.17	ENSMUSG00000047420.9	MGI:2151064	MGI:3039626	unique_gencode_gene	unique_gencode_gene	chr12	chr6	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Strn:Fez2	Strn	Fez2	ENSMUSG00000024077.16	ENSMUSG00000056121.17	MGI:1333757	MGI:2675856	unique_gencode_gene	unique_gencode_gene	chr17	chr17	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	231761	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Stxbp1:Galk2	Stxbp1	Galk2	ENSMUSG00000026797.17	ENSMUSG00000027207.16	MGI:107363	MGI:1917226	unique_gencode_gene	unique_gencode_gene	chr2	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	92963772	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Stxbp3:Asb6	Stxbp3	Asb6	ENSMUSG00000027882.19	ENSMUSG00000039483.11	MGI:107362	MGI:1919573	unique_gencode_gene	unique_gencode_gene	chr3	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Sympk:Tyrobp	Sympk	Tyrobp	ENSMUSG00000023118.16	ENSMUSG00000030579.11	MGI:1915438	MGI:1277211	unique_gencode_gene	unique_gencode_gene	chr7	chr7	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	11324642	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Syne3:1700028I16Rik	Syne3	1700028I16Rik	ENSMUSG00000054150.13	ENSMUSG00000056821.14	MGI:2442408	MGI:1917253	unique_gencode_gene	unique_gencode_gene	chr12	chr10	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	1	True	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Syngr1:Hnrnpdl	Syngr1	Hnrnpdl	ENSMUSG00000022415.13	ENSMUSG00000029328.16	MGI:1328323	MGI:1355299	unique_gencode_gene	unique_gencode_gene	chr15	chr5	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tanc2:Rnaset2b	Tanc2	Rnaset2b	ENSMUSG00000053580.17	ENSMUSG00000094724.9	MGI:2444121	MGI:3702087	unique_gencode_gene	unique_gencode_gene	chr11	chr17	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tapbp:Tap1	Tapbp	Tap1	ENSMUSG00000024308.16	ENSMUSG00000037321.18	MGI:1201689	MGI:98483	unique_gencode_gene	unique_gencode_gene	chr17	chr17	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	258261	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tars:Wdr70	Tars	Wdr70	ENSMUSG00000022241.7	ENSMUSG00000039828.8	MGI:106314	MGI:1921020	unique_gencode_gene	unique_gencode_gene	chr15	chr15	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	3253694	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tbc1d23:Sirt5	Tbc1d23	Sirt5	ENSMUSG00000022749.9	ENSMUSG00000054021.7	MGI:1914831	MGI:1915596	unique_gencode_gene	unique_gencode_gene	chr16	chr13	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	1	True	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tbc1d23:Xdh	Tbc1d23	Xdh	ENSMUSG00000022749.9	ENSMUSG00000024066.10	MGI:1914831	MGI:98973	unique_gencode_gene	unique_gencode_gene	chr16	chr17	Mus musculus	GRCm39	GENCODE M28	2		unavailable_read_to_sample_mapping	1	0	True	1	True	True	True	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tbcb:Prkar1a	Tbcb	Prkar1a	ENSMUSG00000006095.13	ENSMUSG00000020612.17	MGI:1913661	MGI:104878	unique_gencode_gene	unique_gencode_gene	chr7	chr11	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	1	True	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tbk1:Erp27	Tbk1	Erp27	ENSMUSG00000020115.4	ENSMUSG00000030219.14	MGI:1929658	MGI:1916437	unique_gencode_gene	unique_gencode_gene	chr10	chr6	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tbxas1:Bola3	Tbxas1	Bola3	ENSMUSG00000029925.14	ENSMUSG00000045160.15	MGI:98497	MGI:1925903	unique_gencode_gene	unique_gencode_gene	chr6	chr6	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	44264610	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tbxas1:Bpgm	Tbxas1	Bpgm	ENSMUSG00000029925.14	ENSMUSG00000038871.6	MGI:98497	MGI:1098242	unique_gencode_gene	unique_gencode_gene	chr6	chr6	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	4369790	True	1	True	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tcirg1:Sart1	Tcirg1	Sart1	ENSMUSG00000001750.17	ENSMUSG00000039148.6	MGI:1350931	MGI:1309453	unique_gencode_gene	unique_gencode_gene	chr19	chr19	Mus musculus	GRCm39	GENCODE M28	2		unavailable_read_to_sample_mapping	0	1470418	True	1	True	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tec:Clec4a1	Tec	Clec4a1	ENSMUSG00000029217.17	ENSMUSG00000049037.9	MGI:98662	MGI:3036291	unique_gencode_gene	unique_gencode_gene	chr5	chr6	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	1	True	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tep1:Slc4a2	Tep1	Slc4a2	ENSMUSG00000006281.9	ENSMUSG00000028962.15	MGI:109573	MGI:109351	unique_gencode_gene	unique_gencode_gene	chr14	chr5	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tgm2:1110038F14Rik	Tgm2	1110038F14Rik	ENSMUSG00000037820.16	ENSMUSG00000063236.7	MGI:98731	MGI:2152337	unique_gencode_gene	unique_gencode_gene	chr2	chr15	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Thada:Tcf20	Thada	Tcf20	ENSMUSG00000024251.11	ENSMUSG00000041852.16	MGI:3039623	MGI:108399	unique_gencode_gene	unique_gencode_gene	chr17	chr15	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Thbs1:Slc24a3	Thbs1	Slc24a3	ENSMUSG00000040152.9	ENSMUSG00000063873.11	MGI:98737	MGI:2137513	unique_gencode_gene	unique_gencode_gene	chr2	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	27052060	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tiam1:Hcls1	Tiam1	Hcls1	ENSMUSG00000002489.17	ENSMUSG00000022831.15	MGI:103306	MGI:104568	unique_gencode_gene	unique_gencode_gene	chr16	chr16	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	52800425	True	1	True	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tm9sf2:Mad1l1	Tm9sf2	Mad1l1	ENSMUSG00000025544.14	ENSMUSG00000029554.16	MGI:1915309	MGI:1341857	unique_gencode_gene	unique_gencode_gene	chr14	chr5	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tmbim6:Rmc1	Tmbim6	Rmc1	ENSMUSG00000023010.16	ENSMUSG00000024410.16	MGI:99682	MGI:1916528	unique_gencode_gene	unique_gencode_gene	chr15	chr18	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tmcc3:Tnip3	Tmcc3	Tnip3	ENSMUSG00000020023.19	ENSMUSG00000044162.13	MGI:2442900	MGI:3041165	unique_gencode_gene	unique_gencode_gene	chr10	chr6	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tmem134:Gpnmb	Tmem134	Gpnmb	ENSMUSG00000024845.20	ENSMUSG00000029816.11	MGI:1914240	MGI:1934765	unique_gencode_gene	unique_gencode_gene	chr19	chr6	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	1	True	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tmem134:H2-Q4	Tmem134	H2-Q4	ENSMUSG00000024845.20	ENSMUSG00000035929.12	MGI:1914240	MGI:95933	unique_gencode_gene	unique_gencode_gene	chr19	chr17	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	1	True	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tmem181a:Bin2	Tmem181a	Bin2	ENSMUSG00000038141.12	ENSMUSG00000098112.9	MGI:1924356	MGI:3611448	unique_gencode_gene	unique_gencode_gene	chr17	chr15	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tmem38b:Uty	Tmem38b	Uty	ENSMUSG00000028420.14	ENSMUSG00000068457.15	MGI:1098718	MGI:894810	unique_gencode_gene	unique_gencode_gene	chr4	chrY	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	1	True	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tmem63a:Aim2	Tmem63a	Aim2	ENSMUSG00000026519.17	ENSMUSG00000037860.16	MGI:2384789	MGI:2686159	unique_gencode_gene	unique_gencode_gene	chr1	chr1	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	7476303	True	1	True	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tmem67:Chaserr	Tmem67	Chaserr	ENSMUSG00000049488.15	ENSMUSG00000101970.9	MGI:1923928	MGI:1916420	unique_gencode_gene	unique_gencode_gene	chr4	chr7	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tmx1:2700049A03Rik	Tmx1	2700049A03Rik	ENSMUSG00000021072.13	ENSMUSG00000034601.18	MGI:1919986	MGI:1924217	unique_gencode_gene	unique_gencode_gene	chr12	chr12	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	668808	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tnfaip3:Traf1	Tnfaip3	Traf1	ENSMUSG00000019850.12	ENSMUSG00000026875.15	MGI:1196377	MGI:101836	unique_gencode_gene	unique_gencode_gene	chr10	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tnfrsf1b:Dhrs3	Tnfrsf1b	Dhrs3	ENSMUSG00000028599.11	ENSMUSG00000066026.15	MGI:1314883	MGI:1315215	unique_gencode_gene	unique_gencode_gene	chr4	chr4	Mus musculus	GRCm39	GENCODE M28	3		unavailable_read_to_sample_mapping	0	285254	True	1	True	True	True	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tnfrsf1b:Prxl2b	Tnfrsf1b	Prxl2b	ENSMUSG00000028599.11	ENSMUSG00000029059.10	MGI:1314883	MGI:1913719	unique_gencode_gene	unique_gencode_gene	chr4	chr4	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	10006521	True	1	True	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tns3:Rab33b	Tns3	Rab33b	ENSMUSG00000020422.15	ENSMUSG00000027739.10	MGI:2443012	MGI:1330805	unique_gencode_gene	unique_gencode_gene	chr11	chr3	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	1	True	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tomm70a:Ltn1	Tomm70a	Ltn1	ENSMUSG00000022752.10	ENSMUSG00000052299.10	MGI:106295	MGI:1926163	unique_gencode_gene	unique_gencode_gene	chr16	chr16	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	30196471	True	1	True	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tor1aip1:Fcgr3	Tor1aip1	Fcgr3	ENSMUSG00000026466.17	ENSMUSG00000059498.14	MGI:3582693	MGI:95500	unique_gencode_gene	unique_gencode_gene	chr1	chr1	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	14966517	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tpd52l2:Cmtm7	Tpd52l2	Cmtm7	ENSMUSG00000000827.19	ENSMUSG00000032436.18	MGI:1913564	MGI:2447166	unique_gencode_gene	unique_gencode_gene	chr2	chr9	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	1	True	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tpm3:Ubr5	Tpm3	Ubr5	ENSMUSG00000027940.19	ENSMUSG00000037487.8	MGI:1890149	MGI:1918040	unique_gencode_gene	unique_gencode_gene	chr3	chr15	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	1	True	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Trappc10:Lyz2	Trappc10	Lyz2	ENSMUSG00000000374.9	ENSMUSG00000069516.9	MGI:1336209	MGI:96897	unique_gencode_gene	unique_gencode_gene	chr10	chr10	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	39032761	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Trim25:Atox1	Trim25	Atox1	ENSMUSG00000000275.17	ENSMUSG00000018585.10	MGI:102749	MGI:1333855	unique_gencode_gene	unique_gencode_gene	chr11	chr11	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	33538137	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Trim25:Il27	Trim25	Il27	ENSMUSG00000000275.17	ENSMUSG00000044701.6	MGI:102749	MGI:2384409	unique_gencode_gene	unique_gencode_gene	chr11	chr7	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Trim30c:Gm15133	Trim30c	Gm15133	ENSMUSG00000078616.3	ENSMUSG00000087175.8	MGI:4821257	MGI:3705170	unique_gencode_gene	unique_gencode_gene	chr7	chr7	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	57227	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Trmt1:Ing1	Trmt1	Ing1	ENSMUSG00000001909.17	ENSMUSG00000045969.9	MGI:1289155	MGI:1349481	unique_gencode_gene	unique_gencode_gene	chr8	chr8	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	73799685	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Trrap:Bri3	Trrap	Bri3	ENSMUSG00000045482.17	ENSMUSG00000047843.17	MGI:2153272	MGI:1933174	unique_gencode_gene	unique_gencode_gene	chr5	chr5	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	320975	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tsg101:Ecpas	Tsg101	Ecpas	ENSMUSG00000014402.16	ENSMUSG00000050812.19	MGI:106581	MGI:2140220	unique_gencode_gene	unique_gencode_gene	chr7	chr4	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tspan31:Nup88	Tspan31	Nup88	ENSMUSG00000006736.10	ENSMUSG00000040667.12	MGI:1914375	MGI:104900	unique_gencode_gene	unique_gencode_gene	chr10	chr11	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tspan5:Eif4e	Tspan5	Eif4e	ENSMUSG00000028152.11	ENSMUSG00000028156.13	MGI:1928096	MGI:95305	unique_gencode_gene	unique_gencode_gene	chr3	chr3	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	182499	True	0	False	True	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Ttc7b:Wdr91	Ttc7b	Wdr91	ENSMUSG00000033530.9	ENSMUSG00000058486.12	MGI:2144724	MGI:2141558	unique_gencode_gene	unique_gencode_gene	chr12	chr6	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Tut7:Tmem251	Tut7	Tmem251	ENSMUSG00000035248.10	ENSMUSG00000046675.8	MGI:2387179	MGI:2443862	unique_gencode_gene	unique_gencode_gene	chr13	chr12	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Twf2:Tap1	Twf2	Tap1	ENSMUSG00000023277.14	ENSMUSG00000037321.18	MGI:1346078	MGI:98483	unique_gencode_gene	unique_gencode_gene	chr9	chr17	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
