read_id	pair_id	parent_a	chrom1	breakpoint1	strand1	parent_b	chrom2	breakpoint2	strand2	Chromosomal_Status	source_row	sample_id	assembly	source_id
74275554-6bff-4c33-957c-8bff52e3b4d1	Lamb3:4930570N18Rik	Lamb3	chr1	192890185	+	4930570N18Rik	chr1	192908331	+	Intrachromosomal	31486		GRCm39	supplementary_table_3
8fdfb35e-ccb9-482c-852f-4d47826d4792	Fcgr2b:Rab2a	Fcgr2b	chr1	170788126	-	Rab2a	chr4	8535643	+	Interchromosomal	31487		GRCm39	supplementary_table_3
f1b8f4c6-30a0-4350-8975-28c8f4f567cd	Vim:Memo1	Vim	chr2	13587637	+	Memo1	chr17	74509360	-	Interchromosomal	31488		GRCm39	supplementary_table_3
492e9e43-6da7-4a4a-9e34-45bfb9a11121	Vim:Gm9794	Vim	chr2	13587637	+	Gm9794	chr6	66852727	-	Interchromosomal	31489		GRCm39	supplementary_table_3
1ab56931-2151-4a8d-9272-b1f207f04d50	Apbb1ip:Ndufa3	Apbb1ip	chr2	22765665	+	Ndufa3	chr7	3620371	+	Interchromosomal	31490		GRCm39	supplementary_table_3
9a8958b2-da98-4575-997c-ab0e07b9ea00	Gm28437:Crat	Gm28437	chr1	24652269	-	Crat	chr2	30298806	-	Interchromosomal	31491		GRCm39	supplementary_table_3
a3f58a04-831f-4854-879a-851198aa42e7	Dolpp1:B2m	Dolpp1	chr2	30290541	+	B2m	chr2	121978166	+	Intrachromosomal	31492		GRCm39	supplementary_table_3
6c24660b-97e6-4e2f-94b5-e7a7b20b2735	Ndufa8:Cd63-ps	Ndufa8	chr2	35926337	-	Cd63-ps	chr18	50267792	+	Interchromosomal	31493		GRCm39	supplementary_table_3
f3ab9b0a-2d2c-4b69-aba5-327fdf4ce955	Entr1:Rpl6	Entr1	chr2	26272813	-	Rpl6	chr5	121343468	+	Interchromosomal	31494		GRCm39	supplementary_table_3
a42d1287-2c91-42de-91c2-c81006be488d	Gm45713:Dync1i2	Gm45713	chr7	44775345	-	Dync1i2	chr2	71081185	+	Interchromosomal	31495		GRCm39	supplementary_table_3
8913db90-e773-458d-98c5-d4616bf63ab4	Timm10:Ftl1-ps1	Timm10	chr2	84660557	+	Ftl1-ps1	chr13	74554527	+	Interchromosomal	31496		GRCm39	supplementary_table_3
32fcfd90-9508-4ef6-944c-1032826692e7	Eif3m:Rpl32	Eif3m	chr2	104830000	-	Rpl32	chr6	115785708	-	Interchromosomal	31497		GRCm39	supplementary_table_3
4af524a5-f801-4761-b765-59a9b45a0980	Caprin1:Rps3a1	Caprin1	chr2	103597451	-	Rps3a1	chr3	86046555	-	Interchromosomal	31498		GRCm39	supplementary_table_3
5e741929-8e0f-4c25-bb3d-908d88bf5ada	Asxl1:Galk2	Asxl1	chr2	153199098	+	Galk2	chr2	125788703	+	Intrachromosomal	31499		GRCm39	supplementary_table_3
fb1c661d-ef57-470b-868c-88c0bde739a0	Cenpb:Spef1	Cenpb	chr2	131017101	-	Spef1	chr2	131017121	-	Intrachromosomal	31500		GRCm39	supplementary_table_3
d10c0b52-7aba-4bf3-a696-2800e4ff403e	Pcna:Gm10163	Pcna	chr2	132091081	-	Gm10163	chr9	88272889	+	Interchromosomal	31501		GRCm39	supplementary_table_3
4d93f5d8-d167-4610-9950-e1f39dd9fbd4	Gfer:Trpm7	Gfer	chr17	24912163	-	Trpm7	chr2	126639469	-	Interchromosomal	31502		GRCm39	supplementary_table_3
6aa6627a-5675-407c-a77d-a7e6a0b43c7f	Sppl2a:Ube2k	Sppl2a	chr2	126732310	-	Ube2k	chr5	65728874	+	Interchromosomal	31503		GRCm39	supplementary_table_3
dc6c0542-4fdc-4f50-8706-252d63eaa5a8	Sppl2a:Gpnmb	Sppl2a	chr2	126732310	-	Gpnmb	chr6	49027343	+	Interchromosomal	31504		GRCm39	supplementary_table_3
68be9f4d-2a1f-47b2-b403-b0564f746b17	Snrpb:Rpl34-ps1	Snrpb	chr2	130013554	-	Rpl34-ps1	chr6	71101593	+	Interchromosomal	31505		GRCm39	supplementary_table_3
0cb2f14f-5bee-47c5-a942-f99d48bbe516	Rrbp1:Gm14303	Rrbp1	chr2	143789314	-	Gm14303	chr2	172351611	-	Intrachromosomal	31506		GRCm39	supplementary_table_3
316b5184-615b-4736-9435-30c534b2b7f9	Snx5:Eif4a1	Snx5	chr2	144111373	-	Eif4a1	chr11	69560072	-	Interchromosomal	31507		GRCm39	supplementary_table_3
062ce015-f73f-4f0f-abd8-6b46af1beaf1	Snord17:Snx5	Snord17	chr2	144107898	-	Snx5	chr2	144099115	-	Intrachromosomal	31508		GRCm39	supplementary_table_3
bedca71a-cf46-4bd3-9927-7bf5b6a0361c	Snord17:Snx5	Snord17	chr2	144107898	-	Snx5	chr2	144094450	-	Intrachromosomal	31509		GRCm39	supplementary_table_3
15c012e2-7a33-4fb3-99c6-2b646582dcfc	Rpl38-ps2:Snx5	Rpl38-ps2	chr6	140692685	-	Snx5	chr2	144112379	-	Interchromosomal	31510		GRCm39	supplementary_table_3
0a0cf50f-9edd-43e1-8622-8b6ae7625310	Cst3:Exosc5	Cst3	chr2	148713641	-	Exosc5	chr7	25367124	+	Interchromosomal	31511		GRCm39	supplementary_table_3
2455b02c-7a3e-4fa2-9964-4d827bddf72a	Rtf2:Gm12481	Rtf2	chr2	172311828	+	Gm12481	chr4	43664042	+	Interchromosomal	31512		GRCm39	supplementary_table_3
5153a9f1-b1e8-4273-9d5d-747a95993306	Gnas:Set	Gnas	chr2	174188537	+	Set	chr2	29960930	+	Intrachromosomal	31513		GRCm39	supplementary_table_3
bf9c8b65-9de9-4321-8694-1dd0776b1407	Gnas:Rpl37rt	Gnas	chr2	174188537	+	Rpl37rt	chr5	115241587	-	Interchromosomal	31514		GRCm39	supplementary_table_3
dd77b439-5023-450a-90fb-f05c935bc261	Arhgdib:Gid8	Arhgdib	chr6	136900652	-	Gid8	chr2	180356482	+	Interchromosomal	31515		GRCm39	supplementary_table_3
152b3fb9-6db3-48d9-b67a-c0e2d9b86f47	Armc1:Gm37979	Armc1	chr3	19198493	-	Gm37979	chr3	19198063	-	Intrachromosomal	31516		GRCm39	supplementary_table_3
31025182-d080-41c7-bbdc-d16ef79ab4f5	Mogs:Aar2	Mogs	chr6	83095879	+	Aar2	chr2	156389515	+	Interchromosomal	31517		GRCm39	supplementary_table_3
f7b53ebd-e312-46ca-84ec-cff8eb2b5359	Rab5if:Capg	Rab5if	chr2	156715483	+	Capg	chr6	72532255	+	Interchromosomal	31518		GRCm39	supplementary_table_3
2be5aae4-4676-4f24-a1fd-a50aa3ffa5e9	Manbal:Src	Manbal	chr2	157221174	+	Src	chr2	157281120	+	Intrachromosomal	31519		GRCm39	supplementary_table_3
338f9b0b-dc17-4cfb-90af-75e7a2bc7ea0	Dnajc19:Gm43667	Dnajc19	chr3	34110168	-	Gm43667	chr3	34109578	-	Intrachromosomal	31520		GRCm39	supplementary_table_3
f3d5ea49-089f-4534-9e2a-cf4f90a4bdbc	Nceh1:Retnla	Nceh1	chr3	27299107	+	Retnla	chr16	48663154	+	Interchromosomal	31521		GRCm39	supplementary_table_3
60708018-7614-4b05-bc0e-c20156357a6f	Actg1:Sec62	Actg1	chr11	120236515	-	Sec62	chr3	30854279	+	Interchromosomal	31522		GRCm39	supplementary_table_3
ee4b559e-a5b8-4323-b1aa-e55ef6c3a49b	Ctss:Mfsd1	Ctss	chr3	95463714	+	Mfsd1	chr3	67501631	+	Intrachromosomal	31523		GRCm39	supplementary_table_3
af21c30e-c21f-4a08-a4fa-0f6ad01620a2	Ftl1:Mfsd1	Ftl1	chr7	45107367	-	Mfsd1	chr3	67490073	+	Interchromosomal	31524		GRCm39	supplementary_table_3
843732e9-5835-497a-bd3f-998852308987	Otud1:Ptpn22	Otud1	chr2	19665394	+	Ptpn22	chr3	103797571	+	Interchromosomal	31525		GRCm39	supplementary_table_3
1c4b3e06-e491-418b-be7c-7f78f9d897df	Tyrobp:S100a11	Tyrobp	chr7	30117007	+	S100a11	chr3	93427794	+	Interchromosomal	31526		GRCm39	supplementary_table_3
d732f7cc-34d4-478d-969d-f4f80e4fa06d	Fnip1:S100a11	Fnip1	chr11	54409061	+	S100a11	chr3	93427794	+	Interchromosomal	31527		GRCm39	supplementary_table_3
6ca1a2f4-1b75-4bbe-be1e-2a6a535be632	Ftl1:Ints3	Ftl1	chr7	45107367	-	Ints3	chr3	90299675	-	Interchromosomal	31528		GRCm39	supplementary_table_3
739b019d-3a96-48f2-b0a0-00e9f3889df1	Marchf3:Tpm3	Marchf3	chr18	56908923	-	Tpm3	chr3	89994980	+	Interchromosomal	31529		GRCm39	supplementary_table_3
fb48c109-8743-434c-923e-b14ab3b875a6	Tpm3:Rap1b	Tpm3	chr3	89998398	+	Rap1b	chr10	117681940	-	Interchromosomal	31530		GRCm39	supplementary_table_3
f07517c0-fd41-4683-8733-cc32c850c16d	Tlr2:Gm7115	Tlr2	chr3	83748195	-	Gm7115	chr3	83737094	+	Intrachromosomal	31531		GRCm39	supplementary_table_3
27266030-4f25-4542-8e28-d8753727f87b	Myo1e:Gba	Myo1e	chr9	70307048	+	Gba	chr3	89110234	+	Interchromosomal	31532		GRCm39	supplementary_table_3
9d29ef4a-a1ed-44c2-b0c5-0f70eb6f45cf	B2m:Gba	B2m	chr2	121983564	+	Gba	chr3	89110234	+	Interchromosomal	31533		GRCm39	supplementary_table_3
a2bb2bf6-9978-4be6-8ffc-381067486146	Lamtor2:Rap1b	Lamtor2	chr3	88457125	-	Rap1b	chr10	117658774	-	Interchromosomal	31534		GRCm39	supplementary_table_3
1181b1fd-7277-4755-b599-a67ce4d192c7	Tmem268:Lmna	Tmem268	chr4	63504594	+	Lmna	chr3	88391461	-	Interchromosomal	31535		GRCm39	supplementary_table_3
26eef291-16bb-4ec5-9bd3-0af82591ddf2	Lyz2:Naxe	Lyz2	chr10	117113235	-	Naxe	chr3	87965802	-	Interchromosomal	31536		GRCm39	supplementary_table_3
20754a79-b20b-4669-b3ed-830f76af7b85	Rps3a1:Rpl4	Rps3a1	chr3	86045246	-	Rpl4	chr9	64084602	+	Interchromosomal	31537		GRCm39	supplementary_table_3
5b064008-1977-4ff2-9ad9-92bfa9f743fe	Rps3a1:Gm28661	Rps3a1	chr3	86045246	-	Gm28661	chr1	24654646	-	Interchromosomal	31538		GRCm39	supplementary_table_3
51781abb-16b0-4cd3-a612-414f151f3676	Cd300c2:Gatb	Cd300c2	chr11	114887546	-	Gatb	chr3	85481425	+	Interchromosomal	31539		GRCm39	supplementary_table_3
8eb72a58-98ce-4953-8963-650eacb950ec	Ctsk:Rpl6	Ctsk	chr3	95416673	+	Rpl6	chr5	121343468	+	Interchromosomal	31540		GRCm39	supplementary_table_3
2dc4dc8c-f9ec-456f-aac3-8d237e082241	Ctsk:Gm14303	Ctsk	chr3	95416673	+	Gm14303	chr2	172351611	-	Interchromosomal	31541		GRCm39	supplementary_table_3
bf80910c-54f2-4f4b-8969-2732590694a9	Ctbs:Gng5	Ctbs	chr3	146165595	+	Gng5	chr3	146209014	+	Intrachromosomal	31542		GRCm39	supplementary_table_3
6a06b378-9501-473c-a28c-7317bcec3cfc	Tgs1:Rpl4	Tgs1	chr4	3616619	+	Rpl4	chr9	64085178	+	Interchromosomal	31543		GRCm39	supplementary_table_3
6d4e86e4-d2d1-405b-824e-31dfec87940c	Atp6v0d2:Spp1	Atp6v0d2	chr4	19876840	-	Spp1	chr5	104582983	+	Interchromosomal	31544		GRCm39	supplementary_table_3
949990c6-da31-4b11-ba57-7a814e68f368	Ints6l:Sdcbp	Ints6l	chrX	55553203	+	Sdcbp	chr4	6394509	+	Interchromosomal	31545		GRCm39	supplementary_table_3
91cbeaf5-ad9a-4761-bf04-646f29222635	Ndufs8:Sdcbp	Ndufs8	chr19	3958866	-	Sdcbp	chr4	6378965	+	Interchromosomal	31546		GRCm39	supplementary_table_3
3521ee72-542c-4628-948c-e5b1c64a0155	Rngtt:Gm10243	Rngtt	chr4	33502614	+	Gm10243	chr6	48500451	+	Interchromosomal	31547		GRCm39	supplementary_table_3
5be4e8c5-87af-491c-a6c9-cee1d0d73036	Nans:Gm10163	Nans	chr4	46503632	+	Gm10163	chr9	88272889	+	Interchromosomal	31548		GRCm39	supplementary_table_3
5139fcb1-10fc-40af-982b-57814e4dc8df	Zc3h12d:Txn1	Zc3h12d	chr10	7746160	+	Txn1	chr4	57943967	-	Interchromosomal	31549		GRCm39	supplementary_table_3
70a0d8e0-1a1d-4822-ab07-2cba5c1c9829	Snx30:Rpl6	Snx30	chr4	59904737	+	Rpl6	chr5	121343468	+	Interchromosomal	31550		GRCm39	supplementary_table_3
df7d8cfd-18c6-480c-9a07-15b9499b03be	Rps28:Dctn3	Rps28	chr17	34042023	-	Dctn3	chr4	41723170	-	Interchromosomal	31551		GRCm39	supplementary_table_3
837433f5-5510-4a7c-a0ab-20ab0cc0da71	B2m:Cd72	B2m	chr2	121983564	+	Cd72	chr4	43448036	-	Interchromosomal	31552		GRCm39	supplementary_table_3
9f0a8522-fcf8-49fe-bf40-da7adf9857c2	Clta:Elob	Clta	chr4	44032846	+	Elob	chr17	24048110	-	Interchromosomal	31553		GRCm39	supplementary_table_3
e047b985-5738-457e-a149-d3b8b5ae3d8f	Clta:B2m	Clta	chr4	44032846	+	B2m	chr2	121978166	+	Interchromosomal	31554		GRCm39	supplementary_table_3
2a4f7ad0-d976-4e96-b995-f37a3f8c78cf	Lsm4:Plin2	Lsm4	chr8	71131402	+	Plin2	chr4	86586942	-	Interchromosomal	31555		GRCm39	supplementary_table_3
77e70864-dc34-4f93-9970-265d4bf44785	Gnai2:Plin2	Gnai2	chr9	107491323	-	Plin2	chr4	86575641	-	Interchromosomal	31556		GRCm39	supplementary_table_3
7d2a5b6f-4616-43cf-a42f-dacf56a8aa68	Rps6:Dennd4c	Rps6	chr4	86774103	-	Dennd4c	chr4	86757868	+	Intrachromosomal	31557		GRCm39	supplementary_table_3
039dd9dd-8151-4a69-9a22-62b47be651e1	Rpl7:Itgb3bp	Rpl7	chr1	16171518	-	Itgb3bp	chr4	99655813	-	Interchromosomal	31558		GRCm39	supplementary_table_3
2756b4a0-a460-4d5c-8640-686eee2296c2	Laptm5:Dhx15	Laptm5	chr4	130663452	+	Dhx15	chr5	52311569	-	Interchromosomal	31559		GRCm39	supplementary_table_3
77b15ef2-5826-402a-9782-392be706cdab	Laptm5:Mmp12	Laptm5	chr4	130663452	+	Mmp12	chr9	7353445	+	Interchromosomal	31560		GRCm39	supplementary_table_3
471036a1-61ef-47f3-a1cd-d1386ce3cc80	Laptm5:Lgals3	Laptm5	chr4	130663452	+	Lgals3	chr14	47622058	+	Interchromosomal	31561		GRCm39	supplementary_table_3
229d4713-04f0-40c7-ad26-ebd0461e691f	Laptm5:Ifi27	Laptm5	chr4	130663452	+	Ifi27	chr12	103400517	+	Interchromosomal	31562		GRCm39	supplementary_table_3
7581d0b2-d582-4a8e-9015-04a2237c6e83	Laptm5:Uba52	Laptm5	chr4	130663452	+	Uba52	chr8	70962284	-	Interchromosomal	31563		GRCm39	supplementary_table_3
a0e48d9f-07d1-48d9-ac6c-a3e733febcf2	Ybx1:Rpsa	Ybx1	chr4	119135177	-	Rpsa	chr9	119958223	+	Interchromosomal	31564		GRCm39	supplementary_table_3
d5f099d6-38fe-4ab6-9a89-32170967eaf2	Rpl36:Ppt1	Rpl36	chr17	56921243	+	Ppt1	chr4	122730034	+	Interchromosomal	31565		GRCm39	supplementary_table_3
2a6de752-5df5-4317-9bfe-05f6ff651d06	Actb:Hmgcl	Actb	chr5	142888869	-	Hmgcl	chr4	135673758	+	Interchromosomal	31566		GRCm39	supplementary_table_3
8c9bfd5b-5638-428d-b5eb-04a0c503b101	Rpl39-ps:Urod	Rpl39-ps	chr15	102543623	+	Urod	chr4	116848955	-	Interchromosomal	31567		GRCm39	supplementary_table_3
0e90aaef-bca0-4a47-83b0-a1c8d5b2d9af	Tmed2:Prdx1	Tmed2	chr5	124688569	+	Prdx1	chr4	116550079	+	Interchromosomal	31568		GRCm39	supplementary_table_3
d9a438bb-d844-4ee9-b92c-c22086c5e4cf	Aldoa:Prdx1	Aldoa	chr7	126394407	-	Prdx1	chr4	116544603	+	Interchromosomal	31569		GRCm39	supplementary_table_3
19a89575-877e-4962-a71a-2291db69ca15	Gm15421:Prdx1	Gm15421	chr5	22733318	-	Prdx1	chr4	116544603	+	Interchromosomal	31570		GRCm39	supplementary_table_3
e159b73b-b20c-4e24-9f21-2a623fc2b395	Gm10736:Prdx1	Gm10736	chr13	111730067	-	Prdx1	chr4	116544603	+	Interchromosomal	31571		GRCm39	supplementary_table_3
86050e60-3188-465c-9dc7-dc0a1280c687	Gm28437:Prdx1	Gm28437	chr1	24652269	-	Prdx1	chr4	116548972	+	Interchromosomal	31572		GRCm39	supplementary_table_3
a50378d7-659b-4bf6-b3b7-34ab821f9ac9	Akr1a1:Ost4	Akr1a1	chr4	116493706	-	Ost4	chr5	31065069	-	Interchromosomal	31573		GRCm39	supplementary_table_3
f3958b35-c637-481d-964e-d44cbbe546f9	Akr1a1:Orc3	Akr1a1	chr4	116493706	-	Orc3	chr4	34595236	-	Intrachromosomal	31574		GRCm39	supplementary_table_3
97bd7bbc-f38e-4188-88f4-62c07113e8b4	Akr1a1:Mmp12	Akr1a1	chr4	116493706	-	Mmp12	chr9	7357804	+	Interchromosomal	31575		GRCm39	supplementary_table_3
fba4034d-9e00-4b12-957b-498f7fe9aa97	Akr1a1:Lgals3	Akr1a1	chr4	116493706	-	Lgals3	chr14	47616979	+	Interchromosomal	31576		GRCm39	supplementary_table_3
2268abef-7dee-4dc5-b68a-4276b2d228a6	Akr1a1:Rps16-ps2	Akr1a1	chr4	116493706	-	Rps16-ps2	chr5	129205581	-	Interchromosomal	31577		GRCm39	supplementary_table_3
82bb3174-0158-4185-b7d6-d8ee36cf5ad4	Akr1a1:Rbm3-ps	Akr1a1	chr4	116493706	-	Rbm3-ps	chr1	150141750	-	Interchromosomal	31578		GRCm39	supplementary_table_3
739a0146-803a-4037-9346-60cb595cf20a	Akr1a1:Lilrb4a	Akr1a1	chr4	116493706	-	Lilrb4a	chr10	51367529	+	Interchromosomal	31579		GRCm39	supplementary_table_3
f454ba41-65ab-4714-8a54-01e9349dc0fa	Retreg2:Cmpk1	Retreg2	chr1	75124557	+	Cmpk1	chr4	114822232	-	Interchromosomal	31580		GRCm39	supplementary_table_3
f453e63f-a13c-4f63-b9c5-899c3850d299	Rps21:Capzb	Rps21	chr2	179900238	+	Capzb	chr4	138966219	+	Interchromosomal	31581		GRCm39	supplementary_table_3
a1ba56a1-7ab7-460f-af45-7475f62a3e5d	Actb:Ptp4a2	Actb	chr5	142888869	-	Ptp4a2	chr4	129741506	+	Interchromosomal	31582		GRCm39	supplementary_table_3
e8f21b89-fcc7-4adc-a311-a01e02343b2f	Tmem50a:Rpl39-ps	Tmem50a	chr4	134625159	-	Rpl39-ps	chr15	102543472	+	Interchromosomal	31583		GRCm39	supplementary_table_3
a267c42d-cbcf-4ca6-a32d-02d3e8a447ee	Rpl14-ps1:Psmb2	Rpl14-ps1	chr7	44975041	+	Psmb2	chr4	126601346	+	Interchromosomal	31584		GRCm39	supplementary_table_3
a81fa85d-392a-47ee-adf9-64e5fe873263	Psmb2:Gm14303	Psmb2	chr4	126603507	+	Gm14303	chr2	172351611	-	Interchromosomal	31585		GRCm39	supplementary_table_3
444a53b5-29fd-496a-9201-a9c48e3670f8	Sh3bgrl3:Lgals3	Sh3bgrl3	chr4	133854716	-	Lgals3	chr14	47616979	+	Interchromosomal	31586		GRCm39	supplementary_table_3
9e44ae50-6490-42ff-ab0c-e81cec3ac682	Sh3bgrl3:Gm15772	Sh3bgrl3	chr4	133854716	-	Gm15772	chr5	3286430	+	Interchromosomal	31587		GRCm39	supplementary_table_3
f1bc2013-38ac-4110-aa12-a616cc57b612	Sh3bgrl3:Gm10123	Sh3bgrl3	chr4	133854716	-	Gm10123	chr9	96777710	+	Interchromosomal	31588		GRCm39	supplementary_table_3
e0924f7b-1ce4-404c-8e32-9c0bf2dac5f4	Sh3bgrl3:Rps13-ps2	Sh3bgrl3	chr4	133854716	-	Rps13-ps2	chr7	88180106	-	Interchromosomal	31589		GRCm39	supplementary_table_3
958058f5-4cc3-45be-859f-bec7781f9016	Sh3bgrl3:Gm4149	Sh3bgrl3	chr4	133854716	-	Gm4149	chr13	75793014	+	Interchromosomal	31590		GRCm39	supplementary_table_3
53fa44a5-a863-4ee1-9aca-24f731f81028	Nudc:Tm2d3	Nudc	chr4	133259852	-	Tm2d3	chr7	65347443	+	Interchromosomal	31591		GRCm39	supplementary_table_3
eb3734b8-462c-478e-bb8a-0987fd1a6742	Set:Cdca8	Set	chr2	29962589	+	Cdca8	chr4	124820530	-	Interchromosomal	31592		GRCm39	supplementary_table_3
2156d25d-a49d-4762-8334-1bce86e06f3d	Cdca8:Gm15590	Cdca8	chr4	124812257	-	Gm15590	chr17	6182680	-	Interchromosomal	31593		GRCm39	supplementary_table_3
1ac4fde3-cd6d-4220-bd13-b3696b7bdad0	Gm22767:Ppp1r8	Gm22767	chr4	132565693	-	Ppp1r8	chr4	132562101	-	Intrachromosomal	31594		GRCm39	supplementary_table_3
126992eb-bbe3-420f-a4a3-27f0c0a99a2a	Rpl32:Inpp5b	Rpl32	chr6	115782465	-	Inpp5b	chr4	124691617	+	Interchromosomal	31595		GRCm39	supplementary_table_3
1b2ec0d4-18cb-4fbd-aa7b-f56d1a17bf91	Cd9:Sf3a3	Cd9	chr6	125437228	-	Sf3a3	chr4	124609602	+	Interchromosomal	31596		GRCm39	supplementary_table_3
1c36b831-8251-436b-a1fa-9d72a68d2575	Cerk:Rpl22	Cerk	chr15	86023329	-	Rpl22	chr4	152410323	+	Interchromosomal	31597		GRCm39	supplementary_table_3
71399ab6-4e4a-45db-a9ec-c6fcfa6600b3	Gatc:Rheb	Gatc	chr5	115471297	-	Rheb	chr5	25022829	-	Intrachromosomal	31598		GRCm39	supplementary_table_3
63ea66ea-b3c9-4526-917f-486faba3f6de	Pgd:Lilrb4a	Pgd	chr4	149234447	-	Lilrb4a	chr10	51372089	+	Interchromosomal	31599		GRCm39	supplementary_table_3
e44ef093-8e46-46ea-96c4-97fa40072cea	Ftl1:Park7	Ftl1	chr7	45107367	-	Park7	chr4	150992880	-	Interchromosomal	31600		GRCm39	supplementary_table_3
b8b93cf8-beb3-490a-a5e3-dfc24a6f06df	Mthfr:Ecpas	Mthfr	chr4	148144008	+	Ecpas	chr4	58814081	-	Intrachromosomal	31601		GRCm39	supplementary_table_3
31e61143-e746-4b58-9383-f7e66a8bf158	Clcn6:Nppa	Clcn6	chr4	148093137	-	Nppa	chr4	148086231	+	Intrachromosomal	31602		GRCm39	supplementary_table_3
2fb66523-b45d-424a-be03-8e0614f7317a	Pmpcb:Rplp0	Pmpcb	chr5	21962150	+	Rplp0	chr5	115697845	+	Intrachromosomal	31603		GRCm39	supplementary_table_3
4a86121c-05c0-493a-8008-815faed24a53	Lyz2:Miip	Lyz2	chr10	117113235	-	Miip	chr4	147945948	-	Interchromosomal	31604		GRCm39	supplementary_table_3
6060efc3-54de-478e-aa10-aa7e627c2ab3	Fes:Ssu72	Fes	chr7	80027505	-	Ssu72	chr4	155817929	+	Interchromosomal	31605		GRCm39	supplementary_table_3
fd2dea6d-6793-47a6-afab-0f5ca1279746	Setdb2:Prxl2b	Setdb2	chr14	59639459	-	Prxl2b	chr4	154983137	-	Interchromosomal	31606		GRCm39	supplementary_table_3
f86d7401-f15e-45de-af26-4b4c9f4b0715	Mrpl20:Rps27rt	Mrpl20	chr4	155893288	+	Rps27rt	chr9	114811807	-	Interchromosomal	31607		GRCm39	supplementary_table_3
b1559c00-eed4-4a04-b7a0-b3280620812c	Emilin1:Smim11	Emilin1	chr5	31078621	+	Smim11	chr16	92107688	+	Interchromosomal	31608		GRCm39	supplementary_table_3
5b2e2c27-1a53-42c7-a6c3-6b35deb957fb	Clec7a:Dhx15	Clec7a	chr6	129438553	-	Dhx15	chr5	52319957	-	Interchromosomal	31609		GRCm39	supplementary_table_3
7fb12586-c436-43fc-a8b6-bd0b8cb3ad43	Crtap:Zcchc4	Crtap	chr9	114204201	-	Zcchc4	chr5	52980959	+	Interchromosomal	31610		GRCm39	supplementary_table_3
136d8ba4-f2a2-4583-bf86-21a0be9ff355	Ftl1:Pds5a	Ftl1	chr7	45107367	-	Pds5a	chr5	65791673	-	Interchromosomal	31611		GRCm39	supplementary_table_3
1fc3ce7d-2e2b-493a-85d4-4bf32cd75529	Tmem165:Wfdc17	Tmem165	chr5	76357092	+	Wfdc17	chr11	83595619	+	Interchromosomal	31612		GRCm39	supplementary_table_3
86ff2545-60e0-410c-ae8d-98d7f36c0d16	9530068E07Rik:Spp1	9530068E07Rik	chr11	52299555	+	Spp1	chr5	104582983	+	Interchromosomal	31613		GRCm39	supplementary_table_3
44663a0e-a44b-4473-91ae-b8e645770090	Eef1a1:Spp1	Eef1a1	chr9	78385730	-	Spp1	chr5	104582983	+	Interchromosomal	31614		GRCm39	supplementary_table_3
1ea163fe-978b-4402-81bc-1964eadda870	Spp1:Rpl32	Spp1	chr5	104588916	+	Rpl32	chr6	115785708	-	Interchromosomal	31615		GRCm39	supplementary_table_3
d2d0f9b6-8faa-4a3e-acfe-63d8a0610c3f	Spp1:Gm10123	Spp1	chr5	104588916	+	Gm10123	chr9	96777710	+	Interchromosomal	31616		GRCm39	supplementary_table_3
782e96b7-8972-415f-bcd2-274fa6be2378	Spp1:Gm10221	Spp1	chr5	104588916	+	Gm10221	chr5	24786860	-	Intrachromosomal	31617		GRCm39	supplementary_table_3
86826bf3-fa71-41a2-b49f-8f433f0d9255	Spp1:Gm20659	Spp1	chr5	104588916	+	Gm20659	chr11	101862474	+	Interchromosomal	31618		GRCm39	supplementary_table_3
aa2b5d2e-daea-4b69-bd10-0e5cce9fa955	Gm8702:Spp1	Gm8702	chr15	88864223	-	Spp1	chr5	104582983	+	Interchromosomal	31619		GRCm39	supplementary_table_3
1771a7b5-e231-40c1-9910-d784a7d27a74	Crybb1:Cryba4	Crybb1	chr5	112407241	+	Cryba4	chr5	112399663	-	Intrachromosomal	31620		GRCm39	supplementary_table_3
98f8bba1-cbec-4e8f-b0f8-469598b20abf	Rilpl2:Gm10076	Rilpl2	chr5	124601327	-	Gm10076	chr14	105919261	+	Interchromosomal	31621		GRCm39	supplementary_table_3
7ee21db7-494b-488d-a933-af53d6a2f259	Mapk3:Ran	Mapk3	chr7	126364991	+	Ran	chr5	129097929	+	Interchromosomal	31622		GRCm39	supplementary_table_3
972f0b99-11c8-4a19-8851-ac64186bf203	Snora15:Cct6a	Snora15	chr5	129871739	+	Cct6a	chr5	129872181	+	Intrachromosomal	31623		GRCm39	supplementary_table_3
f5f9e209-2d33-4ebb-936a-25335ad2236b	Arpc3:Eif4a1	Arpc3	chr5	122544242	+	Eif4a1	chr11	69563143	-	Interchromosomal	31624		GRCm39	supplementary_table_3
184d2287-e56f-4680-894c-77d880504711	Gm10123:Arpc3	Gm10123	chr9	96778200	+	Arpc3	chr5	122534879	+	Interchromosomal	31625		GRCm39	supplementary_table_3
7e297200-0814-405d-b053-e0f0061cda40	Ddx51:Gm42595	Ddx51	chr5	110808362	+	Gm42595	chr5	110809257	+	Intrachromosomal	31626		GRCm39	supplementary_table_3
e2d1ea81-f23a-4ceb-8d9a-498d2cc41e36	Ftl1:Chek2	Ftl1	chr7	45107367	-	Chek2	chr5	110989071	+	Interchromosomal	31627		GRCm39	supplementary_table_3
