peptide_id	sequence_sha256	pair_ids	role	selection_arm	category	architecture	architecture_absent_current	f_idr	inclusion_probability	length_aa	sequence_matches	mean_plddt	fraction_plddt_below_50	fraction_plddt_ge70	mean_pae_angstrom	worker	wall_seconds	protocol_id	seed	junction_window_mean_plddt	model_path
peptide_a638ae61dfae5f629150de9dc3f21ca769d387933dd2ece1041b7c432191802c	a638ae61dfae5f629150de9dc3f21ca769d387933dd2ece1041b7c432191802c	Tm9sf2:Mad1l1	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF05557.19	True		not_probability_sample	367	True	66.05460357666016	0.23705722070844687	0.4196185286103542	24.66440773010254	chrna-expand-1026-7		boltz2_2.2.1_single_sequence_batch8	20260919	53.56385040283203	collected/chrna-expand-1026-7/models/protein_a638ae61dfae5f629150de9dc3f21ca769d387933dd2ece1041b7c432191802c_single_sequence_seed20260919/model.cif
peptide_456c1754ef13a5ae35c128bf501ec8b1d6884de08e07892042383c74215379cb	456c1754ef13a5ae35c128bf501ec8b1d6884de08e07892042383c74215379cb	Lmf1:Srsf5	sensitivity	representative_stratified_random	junction_within_candidate_domain	PF06762.21;PF00076.29	True		0.4020100502512563	368	True	37.594337463378906	0.9565217391304348	0.0	26.323728561401367	chrna-expand-1026-7		boltz2_2.2.1_single_sequence_batch8	20260919	36.44524002075195	collected/chrna-expand-1026-7/models/protein_456c1754ef13a5ae35c128bf501ec8b1d6884de08e07892042383c74215379cb_single_sequence_seed20260919/model.cif
peptide_ae5e917d652ddafb94a09fbbaad291cf7098dcc6e1bf6b1b09ae43eea80dbb8b	ae5e917d652ddafb94a09fbbaad291cf7098dcc6e1bf6b1b09ae43eea80dbb8b	Rnf130:Abhd12	sensitivity	domain_diversity_enriched	multiple_domain_hits	PF12146.16;PF00561.27;PF12697.14	True		not_probability_sample	375	True	50.66490936279297	0.5573333333333333	0.25066666666666665	19.52070426940918	chrna-expand-1026-7		boltz2_2.2.1_single_sequence_batch8	20260919	24.943025588989258	collected/chrna-expand-1026-7/models/protein_ae5e917d652ddafb94a09fbbaad291cf7098dcc6e1bf6b1b09ae43eea80dbb8b_single_sequence_seed20260919/model.cif
peptide_f66b8ad59bfcc2165297037c460031b28a2b9aaa18234fea876ad4110d149478	f66b8ad59bfcc2165297037c460031b28a2b9aaa18234fea876ad4110d149478	Tsg101:Ecpas	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF05743.20;PF23731.2	True		not_probability_sample	394	True	70.73573303222656	0.16751269035532995	0.5558375634517766	15.050896644592285	chrna-expand-1026-7		boltz2_2.2.1_single_sequence_batch8	20260919	43.11547088623047	collected/chrna-expand-1026-7/models/protein_f66b8ad59bfcc2165297037c460031b28a2b9aaa18234fea876ad4110d149478_single_sequence_seed20260919/model.cif
peptide_06136fb30e9bd46896a72f091ad4dcc17592f1b112a21770b68abac7633a53d0	06136fb30e9bd46896a72f091ad4dcc17592f1b112a21770b68abac7633a53d0	G3bp1:Skp1	sensitivity	representative_stratified_random	multiple_domain_hits	PF02136.27;PF03931.22;PF01466.25	True		0.4020100502512563	408	True	46.84912109375	0.6813725490196079	0.19607843137254902	24.386396408081055	chrna-expand-1026-7		boltz2_2.2.1_single_sequence_batch8	20260919	58.84157180786133	collected/chrna-expand-1026-7/models/protein_06136fb30e9bd46896a72f091ad4dcc17592f1b112a21770b68abac7633a53d0_single_sequence_seed20260919/model.cif
peptide_c80fa658e1deb82b80ef6502e7144334f3002a1002b21db22ff615e17030ba25	c80fa658e1deb82b80ef6502e7144334f3002a1002b21db22ff615e17030ba25	Ppm1b:Gbp5	sensitivity	representative_stratified_random	multiple_domain_hits	PF00481.27;PF07830.19	True		0.4020100502512563	418	True	42.11690139770508	0.7368421052631579	0.13875598086124402	24.742942810058594	chrna-expand-1026-7		boltz2_2.2.1_single_sequence_batch8	20260919	63.78653335571289	collected/chrna-expand-1026-7/models/protein_c80fa658e1deb82b80ef6502e7144334f3002a1002b21db22ff615e17030ba25_single_sequence_seed20260919/model.cif
peptide_be993d8c852a628fc0a22ae7c5ec2b302c2881b105d419c073f3062b07250126	be993d8c852a628fc0a22ae7c5ec2b302c2881b105d419c073f3062b07250126	Rab31:Ppp4r1	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF08477.20;PF00071.29;PF29896.1	True		not_probability_sample	435	True	70.49701690673828	0.17701149425287357	0.5908045977011495	17.85852813720703	chrna-expand-1026-7		boltz2_2.2.1_single_sequence_batch8	20260919	43.85361099243164	collected/chrna-expand-1026-7/models/protein_be993d8c852a628fc0a22ae7c5ec2b302c2881b105d419c073f3062b07250126_single_sequence_seed20260919/model.cif
peptide_817a94a9f24ae39cc8dc62050d554b01da54d755a53b9d608c57a3ecca4195cc	817a94a9f24ae39cc8dc62050d554b01da54d755a53b9d608c57a3ecca4195cc	Itgav:AI182371	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF01835.26;PF01821.24	True		not_probability_sample	460	True	66.50835418701172	0.29782608695652174	0.4717391304347826	22.762928009033203	chrna-expand-1026-7		boltz2_2.2.1_single_sequence_batch8	20260919	54.716888427734375	collected/chrna-expand-1026-7/models/protein_817a94a9f24ae39cc8dc62050d554b01da54d755a53b9d608c57a3ecca4195cc_single_sequence_seed20260919/model.cif
peptide_9a0c2ab374a94d4fdd297332bf338f92f10edff92705e8b6386f898bfee02d94	9a0c2ab374a94d4fdd297332bf338f92f10edff92705e8b6386f898bfee02d94	Copb2:Gch1	sensitivity	domain_diversity_enriched	multiple_domain_hits	PF00400.39;PF00400.39;PF00400.39;PF00400.39;PF00400.39;PF00400.39;PF04053.21	True		not_probability_sample	490	True	77.98078155517578	0.1673469387755102	0.7163265306122449	16.01462745666504	chrna-expand-1026-7		boltz2_2.2.1_single_sequence_batch8	20260919	49.69877243041992	collected/chrna-expand-1026-7/models/protein_9a0c2ab374a94d4fdd297332bf338f92f10edff92705e8b6386f898bfee02d94_single_sequence_seed20260919/model.cif
peptide_7a90cda124cebf3fa9d4a023368d0311079f6eff711564921c17028c8319da68	7a90cda124cebf3fa9d4a023368d0311079f6eff711564921c17028c8319da68	Osbpl8:Cpne2	sensitivity	representative_stratified_random	multiple_domain_hits	PF00168.37;PF07002.23	True		0.39759036144578314	501	True	42.00426483154297	0.7305389221556886	0.059880239520958084	24.297197341918945	chrna-expand-1026-7		boltz2_2.2.1_single_sequence_batch8	20260919	37.90062713623047	collected/chrna-expand-1026-7/models/protein_7a90cda124cebf3fa9d4a023368d0311079f6eff711564921c17028c8319da68_single_sequence_seed20260919/model.cif
peptide_38e86edb844597515873ab437bcc8263a965b08869b00d6a6aa895c626866b52	38e86edb844597515873ab437bcc8263a965b08869b00d6a6aa895c626866b52	Clcn7:Psmb9	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF00654.26;PF00227.32	True		not_probability_sample	504	True	34.4576416015625	0.9444444444444444	0.0	25.336746215820312	chrna-expand-1026-7		boltz2_2.2.1_single_sequence_batch8	20260919	29.066322326660156	collected/chrna-expand-1026-7/models/protein_38e86edb844597515873ab437bcc8263a965b08869b00d6a6aa895c626866b52_single_sequence_seed20260919/model.cif
peptide_7c5f6df38033d3e47cecb3b19f4e44f4fbf905375f20be1d5b831b3f3f3039b6	7c5f6df38033d3e47cecb3b19f4e44f4fbf905375f20be1d5b831b3f3f3039b6	Fkbp8:Pirb	sensitivity	domain_diversity_enriched	multiple_domain_hits	PF00254.35;PF00047.32	True		not_probability_sample	570	True	44.18273162841797	0.7614035087719299	0.11578947368421053	27.3621826171875	chrna-expand-1026-7		boltz2_2.2.1_single_sequence_batch8	20260919	49.217384338378906	collected/chrna-expand-1026-7/models/protein_7c5f6df38033d3e47cecb3b19f4e44f4fbf905375f20be1d5b831b3f3f3039b6_single_sequence_seed20260919/model.cif
peptide_bc16eb107013846d74f4455a0ce8e25f64f01333c7a56d660adfde42a5fe43d2	bc16eb107013846d74f4455a0ce8e25f64f01333c7a56d660adfde42a5fe43d2	Exoc1:Npm1	sensitivity	domain_diversity_enriched	multiple_domain_hits	PF15277.13;PF09763.16	True		not_probability_sample	589	True	40.20402908325195	0.8285229202037352	0.0	27.73150062561035	chrna-expand-1026-7		boltz2_2.2.1_single_sequence_batch8	20260919	27.637197494506836	collected/chrna-expand-1026-7/models/protein_bc16eb107013846d74f4455a0ce8e25f64f01333c7a56d660adfde42a5fe43d2_single_sequence_seed20260919/model.cif
peptide_da6f8aa49b5b9c00bc55113a05024861804991124a0e293f2b749ff1a7dae9ee	da6f8aa49b5b9c00bc55113a05024861804991124a0e293f2b749ff1a7dae9ee	Wdfy2:Gpi1	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF00400.39;PF00400.39;PF00342.25	True		not_probability_sample	619	True	56.15149688720703	0.5347334410339257	0.40549273021001614	23.294395446777344	chrna-expand-1026-7		boltz2_2.2.1_single_sequence_batch8	20260919	40.888023376464844	collected/chrna-expand-1026-7/models/protein_da6f8aa49b5b9c00bc55113a05024861804991124a0e293f2b749ff1a7dae9ee_single_sequence_seed20260919/model.cif
peptide_b4fc19f60d828e77c28c4b8187c02c07301087cd343376e8412d68f399f8fc22	b4fc19f60d828e77c28c4b8187c02c07301087cd343376e8412d68f399f8fc22	Prmt9:Arhgap10	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF06325.20;PF00620.33;PF07653.24;PF00018.35;PF14604.13	True		not_probability_sample	647	True	47.88524627685547	0.6275115919629057	0.2426584234930448	25.585866928100586	chrna-expand-1026-7		boltz2_2.2.1_single_sequence_batch8	20260919	30.515186309814453	collected/chrna-expand-1026-7/models/protein_b4fc19f60d828e77c28c4b8187c02c07301087cd343376e8412d68f399f8fc22_single_sequence_seed20260919/model.cif
peptide_062902ab40ba4d3341efee4c4e890dd49fba5df43da7d30035aa89b96b893305	062902ab40ba4d3341efee4c4e890dd49fba5df43da7d30035aa89b96b893305	Gask1b:Sh3glb1	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF15051.11;PF03114.24;PF10455.15;PF07653.24;PF00018.35;PF14604.13	True		not_probability_sample	735	True	36.8067626953125	0.8027210884353742	0.07755102040816327	27.266176223754883	chrna-expand-1026-7		boltz2_2.2.1_single_sequence_batch8	20260919	28.961612701416016	collected/chrna-expand-1026-7/models/protein_062902ab40ba4d3341efee4c4e890dd49fba5df43da7d30035aa89b96b893305_single_sequence_seed20260919/model.cif
peptide_9da6ced34dd1c3b63850a7f6fc7e15c9d645aa2e5e0bcfd84e19f4b322290707	9da6ced34dd1c3b63850a7f6fc7e15c9d645aa2e5e0bcfd84e19f4b322290707	Mx1:Wars	sensitivity	representative_stratified_random	no_Pfam_hit		False		0.3979591836734694	31	True	76.06385040283203	0.0	0.9032258064516129	9.072135925292969	chrna-expand-1026-7__extra		boltz2_2.2.1_single_sequence_batch8	20260919	75.39319610595703	collected/chrna-expand-1026-7__extra/models/protein_9da6ced34dd1c3b63850a7f6fc7e15c9d645aa2e5e0bcfd84e19f4b322290707_single_sequence_seed20260919/model.cif
peptide_2457e5aec5fca0a9f6056d1bddaba563ca0e2f7a79dd231c5a1c8af35dc9e8d1	2457e5aec5fca0a9f6056d1bddaba563ca0e2f7a79dd231c5a1c8af35dc9e8d1	Gpatch8:Trp53	sensitivity	domain_diversity_enriched	single_domain_hit	PF07710.17	True		not_probability_sample	93	True	45.5424690246582	0.7096774193548387	0.0	20.99569320678711	chrna-expand-1026-7__extra		boltz2_2.2.1_single_sequence_batch8	20260919	44.303279876708984	collected/chrna-expand-1026-7__extra/models/protein_2457e5aec5fca0a9f6056d1bddaba563ca0e2f7a79dd231c5a1c8af35dc9e8d1_single_sequence_seed20260919/model.cif
peptide_ffde38356c27a58c4623788e72d9f50d4e774fd6c83fa9aed9f06c8e3e60e075	ffde38356c27a58c4623788e72d9f50d4e774fd6c83fa9aed9f06c8e3e60e075	Nedd4l:Lman1	sensitivity	domain_diversity_enriched	single_domain_hit	PF00168.37	False		not_probability_sample	96	True	52.24223709106445	0.3645833333333333	0.0	10.856456756591797	chrna-expand-1026-7__extra		boltz2_2.2.1_single_sequence_batch8	20260919	50.226139068603516	collected/chrna-expand-1026-7__extra/models/protein_ffde38356c27a58c4623788e72d9f50d4e774fd6c83fa9aed9f06c8e3e60e075_single_sequence_seed20260919/model.cif
peptide_60e28bd26ee833e26c094028a2cba5e8efc76edf1b38e9ae12798e83d67e5f58	60e28bd26ee833e26c094028a2cba5e8efc76edf1b38e9ae12798e83d67e5f58	Stimate:Tkt	sensitivity	representative_stratified_random	no_Pfam_hit		False		0.3979591836734694	115	True	40.94080352783203	0.9304347826086956	0.0	21.779705047607422	chrna-expand-1026-7__extra		boltz2_2.2.1_single_sequence_batch8	20260919	44.767913818359375	collected/chrna-expand-1026-7__extra/models/protein_60e28bd26ee833e26c094028a2cba5e8efc76edf1b38e9ae12798e83d67e5f58_single_sequence_seed20260919/model.cif
peptide_e276d8c1c02e938312097907427d62446d6ce88df7c83a732fb5aced93afd05d	e276d8c1c02e938312097907427d62446d6ce88df7c83a732fb5aced93afd05d	Cux1:Cmtm7	sensitivity	representative_stratified_random	junction_within_candidate_domain	PF25398.2;PF01284.29	True		0.4069767441860465	180	True	53.61460876464844	0.25	0.0	18.4227237701416	chrna-expand-1026-7__extra		boltz2_2.2.1_single_sequence_batch8	20260919	53.71632766723633	collected/chrna-expand-1026-7__extra/models/protein_e276d8c1c02e938312097907427d62446d6ce88df7c83a732fb5aced93afd05d_single_sequence_seed20260919/model.cif
peptide_c780c9f9c64601709e198ce482260ea209e9c7e87a2459346cb14624a8b1d514	c780c9f9c64601709e198ce482260ea209e9c7e87a2459346cb14624a8b1d514	Dnmt3a:Ethe1	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF22855.2;PF00753.34	True		not_probability_sample	185	True	36.80829620361328	0.8864864864864865	0.0	23.91088104248047	chrna-expand-1026-7__extra		boltz2_2.2.1_single_sequence_batch8	20260919	33.766693115234375	collected/chrna-expand-1026-7__extra/models/protein_c780c9f9c64601709e198ce482260ea209e9c7e87a2459346cb14624a8b1d514_single_sequence_seed20260919/model.cif
peptide_2db48b2a66905e2d180f025ebf70fceeff88ba44b9a0949f4071c342bf069120	2db48b2a66905e2d180f025ebf70fceeff88ba44b9a0949f4071c342bf069120	Cltc:Cfl1	sensitivity	domain_diversity_enriched	single_domain_hit	PF00241.26	True		not_probability_sample	240	True	39.50804901123047	0.9041666666666667	0.0	22.77859115600586	chrna-expand-1026-7__extra		boltz2_2.2.1_single_sequence_batch8	20260919	33.951229095458984	collected/chrna-expand-1026-7__extra/models/protein_2db48b2a66905e2d180f025ebf70fceeff88ba44b9a0949f4071c342bf069120_single_sequence_seed20260919/model.cif
peptide_06e8130452307296201f7d82caa70a01257e2157052c7ca30b666d74e05462ed	06e8130452307296201f7d82caa70a01257e2157052c7ca30b666d74e05462ed	Ms4a7:Cog6	sensitivity	representative_stratified_random	junction_within_candidate_domain	PF04103.22;PF04103.22;PF20653.4	True		0.4020100502512563	257	True	48.062740325927734	0.669260700389105	0.0	22.83026695251465	chrna-expand-1026-7__extra		boltz2_2.2.1_single_sequence_batch8	20260919	44.330848693847656	collected/chrna-expand-1026-7__extra/models/protein_06e8130452307296201f7d82caa70a01257e2157052c7ca30b666d74e05462ed_single_sequence_seed20260919/model.cif
peptide_6c5f34e95bc55a062f8499c934e15899df85220ac433c55c04c5d199325099b2	6c5f34e95bc55a062f8499c934e15899df85220ac433c55c04c5d199325099b2	Rhbdd1:Mrps9	sensitivity	representative_stratified_random	multiple_domain_hits	PF01694.29;PF00380.26	True		0.39759036144578314	539	True	34.02519226074219	0.9517625231910947	0.0	26.671403884887695	chrna-expand-1026-7__extra		boltz2_2.2.1_single_sequence_batch8	20260919	28.816232681274414	collected/chrna-expand-1026-7__extra/models/protein_6c5f34e95bc55a062f8499c934e15899df85220ac433c55c04c5d199325099b2_single_sequence_seed20260919/model.cif
control_f6e6411f8561b31f7c295b1654852c962c6b90860cf7c57070525812ce80d8bd	f6e6411f8561b31f7c295b1654852c962c6b90860cf7c57070525812ce80d8bd	Fubp1:Pgd	control	matched_parent_fragment_control	parent_fragment				matched_control	638	True	49.30149459838867	0.5470219435736677	0.22100313479623823	27.171640396118164	chrna-expand-1026-7__extra		boltz2_2.2.1_single_sequence_batch8	20260919		collected/chrna-expand-1026-7__extra/models/protein_f6e6411f8561b31f7c295b1654852c962c6b90860cf7c57070525812ce80d8bd_single_sequence_seed20260919/model.cif
peptide_c42ba49e9245144ea7cea864068c8a4f44d7a0c8c4b5a0dd6ec372f8be45a521	c42ba49e9245144ea7cea864068c8a4f44d7a0c8c4b5a0dd6ec372f8be45a521	Pdap1:Atp5j2	sensitivity	representative_stratified_random	no_Pfam_hit		False		0.3979591836734694	37	True	63.12692642211914	0.08108108108108109	0.3783783783783784	10.314663887023926	chrna-expand-1026-8		boltz2_2.2.1_single_sequence_batch8	20260919	75.10842895507812	collected/chrna-expand-1026-8/models/protein_c42ba49e9245144ea7cea864068c8a4f44d7a0c8c4b5a0dd6ec372f8be45a521_single_sequence_seed20260919/model.cif
peptide_0ab3f006176615d1697163432753d8f005665a60f45ca80e8fdf78092235393b	0ab3f006176615d1697163432753d8f005665a60f45ca80e8fdf78092235393b	Exoc6b:Chchd3	sensitivity	representative_stratified_random	no_Pfam_hit		False		0.3979591836734694	46	True	65.91883087158203	0.06521739130434782	0.4782608695652174	11.557389259338379	chrna-expand-1026-8		boltz2_2.2.1_single_sequence_batch8	20260919	53.60015106201172	collected/chrna-expand-1026-8/models/protein_0ab3f006176615d1697163432753d8f005665a60f45ca80e8fdf78092235393b_single_sequence_seed20260919/model.cif
peptide_36e8d532572eabc52f3d5a33294bc6f0d85786977818e1764ce97715668523c5	36e8d532572eabc52f3d5a33294bc6f0d85786977818e1764ce97715668523c5	Agl:Brk1	sensitivity	domain_diversity_enriched	no_Pfam_hit		False		not_probability_sample	63	True	86.52279663085938	0.0	0.8888888888888888	7.217313289642334	chrna-expand-1026-8		boltz2_2.2.1_single_sequence_batch8	20260919	88.95138549804688	collected/chrna-expand-1026-8/models/protein_36e8d532572eabc52f3d5a33294bc6f0d85786977818e1764ce97715668523c5_single_sequence_seed20260919/model.cif
peptide_77316c8425eb6fbbee0a68ca31f2a21167543bf824c8c8b1dd4ee205dcf6561c	77316c8425eb6fbbee0a68ca31f2a21167543bf824c8c8b1dd4ee205dcf6561c	Ptpn6:Ptms	sensitivity	domain_diversity_enriched	single_domain_hit	PF00017.31	True		not_probability_sample	71	True	56.668067932128906	0.38028169014084506	0.16901408450704225	13.55940055847168	chrna-expand-1026-8		boltz2_2.2.1_single_sequence_batch8	20260919	44.78822326660156	collected/chrna-expand-1026-8/models/protein_77316c8425eb6fbbee0a68ca31f2a21167543bf824c8c8b1dd4ee205dcf6561c_single_sequence_seed20260919/model.cif
control_ea44cbc6abbf5cd14dd0a5898b18652bb54068e56d94080a5168e461ce073c53	ea44cbc6abbf5cd14dd0a5898b18652bb54068e56d94080a5168e461ce073c53	Mapkapk2:Arhgef2	control	matched_parent_fragment_control	parent_fragment				matched_control	79	True	48.39175796508789	0.569620253164557	0.0	17.740564346313477	chrna-expand-1026-8		boltz2_2.2.1_single_sequence_batch8	20260919		collected/chrna-expand-1026-8/models/protein_ea44cbc6abbf5cd14dd0a5898b18652bb54068e56d94080a5168e461ce073c53_single_sequence_seed20260919/model.cif
peptide_a0d1e11d85cf66eecc6c8fbd8f90e8c12e52c575ab8d16dbe4742c7a72db3b8a	a0d1e11d85cf66eecc6c8fbd8f90e8c12e52c575ab8d16dbe4742c7a72db3b8a	Pgap2:Rhog	sensitivity	representative_stratified_random	no_Pfam_hit		False		0.3979591836734694	91	True	48.40286636352539	0.5494505494505495	0.0	19.204301834106445	chrna-expand-1026-8		boltz2_2.2.1_single_sequence_batch8	20260919	39.33045196533203	collected/chrna-expand-1026-8/models/protein_a0d1e11d85cf66eecc6c8fbd8f90e8c12e52c575ab8d16dbe4742c7a72db3b8a_single_sequence_seed20260919/model.cif
peptide_fef19b94615839a7a9ff0bd3c1aaba114a062dbf94688909da3c08e783198508	fef19b94615839a7a9ff0bd3c1aaba114a062dbf94688909da3c08e783198508	Tspan5:Eif4e	sensitivity	representative_stratified_random	single_domain_hit	PF01652.25	True		0.4069767441860465	100	True	40.70046615600586	0.91	0.0	20.190475463867188	chrna-expand-1026-8		boltz2_2.2.1_single_sequence_batch8	20260919	36.31685256958008	collected/chrna-expand-1026-8/models/protein_fef19b94615839a7a9ff0bd3c1aaba114a062dbf94688909da3c08e783198508_single_sequence_seed20260919/model.cif
peptide_321c8aa68e4e5fbf91582c3d5035f32afc351ecce1813647bcfc2b706209fafb	321c8aa68e4e5fbf91582c3d5035f32afc351ecce1813647bcfc2b706209fafb	Pxk:Elf1	sensitivity	domain_diversity_enriched	no_Pfam_hit		False		not_probability_sample	104	True	46.856468200683594	0.6346153846153846	0.0	16.022045135498047	chrna-expand-1026-8		boltz2_2.2.1_single_sequence_batch8	20260919	49.662620544433594	collected/chrna-expand-1026-8/models/protein_321c8aa68e4e5fbf91582c3d5035f32afc351ecce1813647bcfc2b706209fafb_single_sequence_seed20260919/model.cif
peptide_4e5e33558787b465c7be1c9fa6b94e096bcf4bb7d40fd2924a6f029d9dc783b2	4e5e33558787b465c7be1c9fa6b94e096bcf4bb7d40fd2924a6f029d9dc783b2	Strn3:Fam180a	sensitivity	representative_stratified_random	junction_within_candidate_domain	PF08232.18	True		0.4069767441860465	111	True	49.3242073059082	0.6126126126126126	0.02702702702702703	21.94817352294922	chrna-expand-1026-8		boltz2_2.2.1_single_sequence_batch8	20260919	60.77892303466797	collected/chrna-expand-1026-8/models/protein_4e5e33558787b465c7be1c9fa6b94e096bcf4bb7d40fd2924a6f029d9dc783b2_single_sequence_seed20260919/model.cif
control_a71a60babd1f421d6990cd5bcdaab0b5c7ba0de13c2deee562f9e4ae6bd78b62	a71a60babd1f421d6990cd5bcdaab0b5c7ba0de13c2deee562f9e4ae6bd78b62	Ankrd33b:Chd4	control	matched_parent_fragment_control	parent_fragment				matched_control	118	True	46.675418853759766	0.7203389830508474	0.0	23.241125106811523	chrna-expand-1026-8		boltz2_2.2.1_single_sequence_batch8	20260919		collected/chrna-expand-1026-8/models/protein_a71a60babd1f421d6990cd5bcdaab0b5c7ba0de13c2deee562f9e4ae6bd78b62_single_sequence_seed20260919/model.cif
peptide_bdf03ea2b101f8a21879ef2f1497188f22292041208670b709ee1b7827f2856e	bdf03ea2b101f8a21879ef2f1497188f22292041208670b709ee1b7827f2856e	P4hb:Oas1a	sensitivity	representative_stratified_random	multiple_domain_hits	PF26959.1;PF00085.27;PF13899.13;PF13098.14	True		0.4069767441860465	126	True	71.89276885986328	0.1111111111111111	0.6349206349206349	11.044984817504883	chrna-expand-1026-8		boltz2_2.2.1_single_sequence_batch8	20260919	59.7630500793457	collected/chrna-expand-1026-8/models/protein_bdf03ea2b101f8a21879ef2f1497188f22292041208670b709ee1b7827f2856e_single_sequence_seed20260919/model.cif
peptide_1368500e434b0c9d19b3195c7e503300ff3c3eaa35394b5f44605a348dafe925	1368500e434b0c9d19b3195c7e503300ff3c3eaa35394b5f44605a348dafe925	Strn:Fez2	sensitivity	representative_stratified_random	junction_within_candidate_domain	PF08232.18	True		0.4069767441860465	130	True	51.210994720458984	0.43846153846153846	0.046153846153846156	17.195070266723633	chrna-expand-1026-8		boltz2_2.2.1_single_sequence_batch8	20260919	46.169376373291016	collected/chrna-expand-1026-8/models/protein_1368500e434b0c9d19b3195c7e503300ff3c3eaa35394b5f44605a348dafe925_single_sequence_seed20260919/model.cif
peptide_d6bfbc584afa857982b912b929ab2031343f044dc7b20ff985724ad2e939bd1f	d6bfbc584afa857982b912b929ab2031343f044dc7b20ff985724ad2e939bd1f	Cux1:Cmtm7	sensitivity	representative_stratified_random	junction_within_candidate_domain	PF25398.2	True		0.4069767441860465	136	True	56.36952590942383	0.21323529411764705	0.058823529411764705	16.019189834594727	chrna-expand-1026-8		boltz2_2.2.1_single_sequence_batch8	20260919	51.506690979003906	collected/chrna-expand-1026-8/models/protein_d6bfbc584afa857982b912b929ab2031343f044dc7b20ff985724ad2e939bd1f_single_sequence_seed20260919/model.cif
peptide_54de8954ff2ad82352b89492adcea98496e1c156dc3cd2d8dbafb675b3d93f8d	54de8954ff2ad82352b89492adcea98496e1c156dc3cd2d8dbafb675b3d93f8d	Cux1:Cmtm7	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF25398.2	True		not_probability_sample	147	True	53.430599212646484	0.24489795918367346	0.0	19.585161209106445	chrna-expand-1026-8		boltz2_2.2.1_single_sequence_batch8	20260919	50.35540008544922	collected/chrna-expand-1026-8/models/protein_54de8954ff2ad82352b89492adcea98496e1c156dc3cd2d8dbafb675b3d93f8d_single_sequence_seed20260919/model.cif
control_c01796fddaf1c55d87013cba52539481a54b1a5f2671ed4b956e76d5a1a48f6e	c01796fddaf1c55d87013cba52539481a54b1a5f2671ed4b956e76d5a1a48f6e	Ms4a7:Cog6	control	matched_parent_fragment_control	parent_fragment				matched_control	160	True	47.974853515625	0.54375	0.0	21.230506896972656	chrna-expand-1026-8		boltz2_2.2.1_single_sequence_batch8	20260919		collected/chrna-expand-1026-8/models/protein_c01796fddaf1c55d87013cba52539481a54b1a5f2671ed4b956e76d5a1a48f6e_single_sequence_seed20260919/model.cif
peptide_8e7d39255e9dc18492153f3893718a0fd81fe717c7add041ca7349e647e0571c	8e7d39255e9dc18492153f3893718a0fd81fe717c7add041ca7349e647e0571c	Zfp655:Atp5j2	sensitivity	representative_stratified_random	single_domain_hit	PF10206.15	True		0.4069767441860465	167	True	36.78876876831055	0.9940119760479041	0.0	21.999120712280273	chrna-expand-1026-8		boltz2_2.2.1_single_sequence_batch8	20260919	30.60857582092285	collected/chrna-expand-1026-8/models/protein_8e7d39255e9dc18492153f3893718a0fd81fe717c7add041ca7349e647e0571c_single_sequence_seed20260919/model.cif
peptide_0aab03d0e225116e9ae842d1a4d08c78934206123f1b05636a53f0b89adebbae	0aab03d0e225116e9ae842d1a4d08c78934206123f1b05636a53f0b89adebbae	Dram1:Krtcap2	sensitivity	representative_stratified_random	single_domain_hit	PF10277.16	True		0.4069767441860465	176	True	51.4432487487793	0.39204545454545453	0.0	15.458244323730469	chrna-expand-1026-8		boltz2_2.2.1_single_sequence_batch8	20260919	51.37551498413086	collected/chrna-expand-1026-8/models/protein_0aab03d0e225116e9ae842d1a4d08c78934206123f1b05636a53f0b89adebbae_single_sequence_seed20260919/model.cif
peptide_5c97f72a5782cbf04c9aa4fa8cc64caadff0c61f86eda7747b6430792a5b7848	5c97f72a5782cbf04c9aa4fa8cc64caadff0c61f86eda7747b6430792a5b7848	Rmdn1:Kras	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF00071.29;PF00009.34;PF08477.20;PF00025.28	True		not_probability_sample	189	True	75.57140350341797	0.06878306878306878	0.708994708994709	10.370224952697754	chrna-expand-1026-8		boltz2_2.2.1_single_sequence_batch8	20260919	63.703094482421875	collected/chrna-expand-1026-8/models/protein_5c97f72a5782cbf04c9aa4fa8cc64caadff0c61f86eda7747b6430792a5b7848_single_sequence_seed20260919/model.cif
